epoch,timestamp,operations,operations-delta,operations/second
1671782912.443,23/12/2022 08:08:32,273798,5089,5089
1671782913.443,23/12/2022 08:08:33,278749,4951,4951
1671782914.443,23/12/2022 08:08:34,283867,5118,5118
1671782915.443,23/12/2022 08:08:35,289078,5211,5211
1671782916.443,23/12/2022 08:08:36,294132,5054,5054
1671782917.444,23/12/2022 08:08:37,298869,4737,4732.268
1671782918.444,23/12/2022 08:08:38,304307,5438,5438
1671782919.444,23/12/2022 08:08:39,309385,5078,5078
1671782920.444,23/12/2022 08:08:40,314499,5114,5114
1671782921.444,23/12/2022 08:08:41,319648,5149,5149
1671782922.444,23/12/2022 08:08:42,324734,5086,5086
1671782923.444,23/12/2022 08:08:43,330040,5306,5306
1671782924.445,23/12/2022 08:08:44,335160,5120,5114.885
1671782925.445,23/12/2022 08:08:45,340368,5208,5208
1671782926.445,23/12/2022 08:08:46,345304,4936,4936
1671782927.445,23/12/2022 08:08:47,350259,4955,4955
1671782928.445,23/12/2022 08:08:48,355180,4921,4921
1671782929.445,23/12/2022 08:08:49,360179,4999,4999
1671782930.445,23/12/2022 08:08:50,365072,4893,4893
1671782931.445,23/12/2022 08:08:51,369943,4871,4871
1671782932.446,23/12/2022 08:08:52,375005,5062,5056.943
1671782933.446,23/12/2022 08:08:53,380216,5211,5211
1671782934.446,23/12/2022 08:08:54,385714,5498,5498
1671782935.446,23/12/2022 08:08:55,390832,5118,5118
1671782936.446,23/12/2022 08:08:56,395813,4981,4981
1671782937.446,23/12/2022 08:08:57,400891,5078,5078
1671782938.446,23/12/2022 08:08:58,406211,5320,5320
1671782939.446,23/12/2022 08:08:59,411127,4916,4916
1671782940.446,23/12/2022 08:09:00,416119,4992,4992
1671782941.447,23/12/2022 08:09:01,421147,5028,5022.977
1671782942.447,23/12/2022 08:09:02,426409,5262,5262
1671782943.447,23/12/2022 08:09:03,431555,5146,5146
1671782944.447,23/12/2022 08:09:04,436481,4926,4926
1671782945.447,23/12/2022 08:09:05,441567,5086,5086
1671782946.447,23/12/2022 08:09:06,446587,5020,5020
1671782947.447,23/12/2022 08:09:07,451599,5012,5012
1671782948.447,23/12/2022 08:09:08,456569,4970,4970
1671782949.448,23/12/2022 08:09:09,461505,4936,4931.069
1671782950.448,23/12/2022 08:09:10,466684,5179,5179
1671782951.448,23/12/2022 08:09:11,471552,4868,4868
1671782952.448,23/12/2022 08:09:12,476586,5034,5034
1671782953.448,23/12/2022 08:09:13,481799,5213,5213
1671782954.448,23/12/2022 08:09:14,487044,5245,5245
1671782955.448,23/12/2022 08:09:15,492086,5042,5042
1671782956.448,23/12/2022 08:09:16,497083,4997,4997
1671782957.448,23/12/2022 08:09:17,502302,5219,5219
1671782958.448,23/12/2022 08:09:18,507298,4996,4996
1671782959.448,23/12/2022 08:09:19,512568,5270,5270
1671782960.449,23/12/2022 08:09:20,517823,5255,5249.75
1671782961.449,23/12/2022 08:09:21,523013,5190,5190
1671782962.449,23/12/2022 08:09:22,528300,5287,5287
1671782963.449,23/12/2022 08:09:23,533445,5145,5145
1671782964.449,23/12/2022 08:09:24,538128,4683,4683
1671782965.449,23/12/2022 08:09:25,542916,4788,4788
1671782966.449,23/12/2022 08:09:26,548243,5327,5327
1671782967.449,23/12/2022 08:09:27,553296,5053,5053
1671782968.449,23/12/2022 08:09:28,558233,4937,4937
1671782969.45,23/12/2022 08:09:29,563397,5164,5158.841
1671782970.45,23/12/2022 08:09:30,568229,4832,4832
1671782971.45,23/12/2022 08:09:31,573075,4846,4846
1671782972.45,23/12/2022 08:09:32,578292,5217,5217
1671782973.45,23/12/2022 08:09:33,583341,5049,5049
1671782974.45,23/12/2022 08:09:34,587989,4648,4648
1671782975.45,23/12/2022 08:09:35,593327,5338,5338
1671782976.45,23/12/2022 08:09:36,598393,5066,5066
1671782977.45,23/12/2022 08:09:37,603216,4823,4823
1671782978.451,23/12/2022 08:09:38,608386,5170,5164.835
1671782979.451,23/12/2022 08:09:39,613579,5193,5193
1671782980.451,23/12/2022 08:09:40,618809,5230,5230
1671782981.451,23/12/2022 08:09:41,623812,5003,5003
1671782982.451,23/12/2022 08:09:42,628649,4837,4837
1671782983.451,23/12/2022 08:09:43,633797,5148,5148
1671782984.451,23/12/2022 08:09:44,638998,5201,5201
1671782985.451,23/12/2022 08:09:45,644176,5178,5178
1671782986.452,23/12/2022 08:09:46,649211,5035,5029.97
1671782987.452,23/12/2022 08:09:47,654229,5018,5018
1671782988.452,23/12/2022 08:09:48,659354,5125,5125
1671782989.452,23/12/2022 08:09:49,664595,5241,5241
1671782990.452,23/12/2022 08:09:50,669863,5268,5268
1671782991.452,23/12/2022 08:09:51,674885,5022,5022
1671782992.452,23/12/2022 08:09:52,680155,5270,5270
1671782993.452,23/12/2022 08:09:53,685303,5148,5148
1671782994.452,23/12/2022 08:09:54,690273,4970,4970
1671782995.453,23/12/2022 08:09:55,695378,5105,5099.9
1671782996.453,23/12/2022 08:09:56,700481,5103,5103
1671782997.453,23/12/2022 08:09:57,705697,5216,5216
1671782998.453,23/12/2022 08:09:58,710817,5120,5120
1671782999.453,23/12/2022 08:09:59,715894,5077,5077
1671783000.453,23/12/2022 08:10:00,720896,5002,5002
1671783001.453,23/12/2022 08:10:01,725797,4901,4901
1671783002.453,23/12/2022 08:10:02,730740,4943,4943
1671783003.453,23/12/2022 08:10:03,735772,5032,5032
1671783004.453,23/12/2022 08:10:04,740890,5118,5118
1671783005.453,23/12/2022 08:10:05,746056,5166,5166
1671783006.454,23/12/2022 08:10:06,751205,5149,5143.856
1671783007.454,23/12/2022 08:10:07,756303,5098,5098
1671783008.454,23/12/2022 08:10:08,761434,5131,5131
1671783009.454,23/12/2022 08:10:09,766441,5007,5007
1671783010.454,23/12/2022 08:10:10,771302,4861,4861
1671783011.454,23/12/2022 08:10:11,776461,5159,5159
1671783012.454,23/12/2022 08:10:12,781472,5011,5011
1671783013.454,23/12/2022 08:10:13,786425,4953,4953
1671783014.454,23/12/2022 08:10:14,791478,5053,5053
1671783015.454,23/12/2022 08:10:15,796246,4768,4768
1671783016.454,23/12/2022 08:10:16,801239,4993,4993
1671783017.454,23/12/2022 08:10:17,805875,4636,4636
1671783018.455,23/12/2022 08:10:18,810860,4985,4980.02
1671783019.455,23/12/2022 08:10:19,815922,5062,5062
1671783020.455,23/12/2022 08:10:20,821053,5131,5131
1671783021.455,23/12/2022 08:10:21,826087,5034,5034
1671783022.455,23/12/2022 08:10:22,831015,4928,4928
1671783023.455,23/12/2022 08:10:23,835830,4815,4815
1671783024.455,23/12/2022 08:10:24,840983,5153,5153
1671783025.455,23/12/2022 08:10:25,846067,5084,5084
1671783026.455,23/12/2022 08:10:26,851230,5163,5163
1671783027.455,23/12/2022 08:10:27,856194,4964,4964
1671783028.456,23/12/2022 08:10:28,861344,5150,5144.855
1671783029.456,23/12/2022 08:10:29,866505,5161,5161
1671783030.456,23/12/2022 08:10:30,871372,4867,4867
1671783031.456,23/12/2022 08:10:31,876525,5153,5153
1671783032.456,23/12/2022 08:10:32,881727,5202,5202
1671783033.456,23/12/2022 08:10:33,886918,5191,5191
1671783034.456,23/12/2022 08:10:34,892145,5227,5227
1671783035.456,23/12/2022 08:10:35,897356,5211,5211
1671783036.456,23/12/2022 08:10:36,902751,5395,5395
1671783037.456,23/12/2022 08:10:37,907759,5008,5008
1671783038.457,23/12/2022 08:10:38,913027,5268,5262.737
1671783039.457,23/12/2022 08:10:39,918153,5126,5126
1671783040.457,23/12/2022 08:10:40,923007,4854,4854
1671783041.457,23/12/2022 08:10:41,928233,5226,5226
1671783042.457,23/12/2022 08:10:42,933335,5102,5102
1671783043.457,23/12/2022 08:10:43,938307,4972,4972
1671783044.457,23/12/2022 08:10:44,943519,5212,5212
1671783045.457,23/12/2022 08:10:45,948416,4897,4897
1671783046.457,23/12/2022 08:10:46,953376,4960,4960
1671783047.457,23/12/2022 08:10:47,958290,4914,4914
1671783048.458,23/12/2022 08:10:48,963332,5042,5036.963
1671783049.458,23/12/2022 08:10:49,968551,5219,5219
1671783050.458,23/12/2022 08:10:50,973635,5084,5084
1671783051.458,23/12/2022 08:10:51,978842,5207,5207
1671783052.458,23/12/2022 08:10:52,983811,4969,4969
1671783053.458,23/12/2022 08:10:53,989038,5227,5227
1671783054.458,23/12/2022 08:10:54,994133,5095,5095
1671783055.458,23/12/2022 08:10:55,999320,5187,5187
1671783056.458,23/12/2022 08:10:56,1004355,5035,5035
1671783057.458,23/12/2022 08:10:57,1009407,5052,5052
1671783058.458,23/12/2022 08:10:58,1014506,5099,5099
1671783059.459,23/12/2022 08:10:59,1019531,5025,5019.98
1671783060.459,23/12/2022 08:11:00,1024594,5063,5063
1671783061.459,23/12/2022 08:11:01,1029569,4975,4975
1671783062.459,23/12/2022 08:11:02,1034770,5201,5201
1671783063.459,23/12/2022 08:11:03,1039419,4649,4649
1671783064.459,23/12/2022 08:11:04,1044248,4829,4829
1671783065.459,23/12/2022 08:11:05,1049654,5406,5406
1671783066.459,23/12/2022 08:11:06,1054911,5257,5257
1671783067.459,23/12/2022 08:11:07,1060302,5391,5391
1671783068.459,23/12/2022 08:11:08,1065242,4940,4940
1671783069.459,23/12/2022 08:11:09,1070542,5300,5300
1671783070.459,23/12/2022 08:11:10,1075499,4957,4957
1671783071.46,23/12/2022 08:11:11,1080724,5225,5219.78
1671783072.46,23/12/2022 08:11:12,1085825,5101,5101
1671783073.46,23/12/2022 08:11:13,1091034,5209,5209
1671783074.46,23/12/2022 08:11:14,1096272,5238,5238
1671783075.46,23/12/2022 08:11:15,1101487,5215,5215
1671783076.46,23/12/2022 08:11:16,1106654,5167,5167
1671783077.46,23/12/2022 08:11:17,1111857,5203,5203
1671783078.46,23/12/2022 08:11:18,1116862,5005,5005
1671783079.46,23/12/2022 08:11:19,1121568,4706,4706
1671783080.46,23/12/2022 08:11:20,1126754,5186,5186
1671783081.46,23/12/2022 08:11:21,1132072,5318,5318
1671783082.46,23/12/2022 08:11:22,1137057,4985,4985
1671783083.461,23/12/2022 08:11:23,1142074,5017,5011.988
1671783084.461,23/12/2022 08:11:24,1147247,5173,5173
1671783085.461,23/12/2022 08:11:25,1152414,5167,5167
1671783086.461,23/12/2022 08:11:26,1157350,4936,4936
1671783087.461,23/12/2022 08:11:27,1162556,5206,5206
1671783088.461,23/12/2022 08:11:28,1167696,5140,5140
1671783089.461,23/12/2022 08:11:29,1172951,5255,5255
1671783090.461,23/12/2022 08:11:30,1177895,4944,4944
1671783091.461,23/12/2022 08:11:31,1183009,5114,5114
1671783092.461,23/12/2022 08:11:32,1188480,5471,5471
1671783093.461,23/12/2022 08:11:33,1193892,5412,5412
1671783094.461,23/12/2022 08:11:34,1199128,5236,5236
1671783095.462,23/12/2022 08:11:35,1204339,5211,5205.794
1671783096.462,23/12/2022 08:11:36,1209435,5096,5096
1671783097.462,23/12/2022 08:11:37,1214383,4948,4948
1671783098.462,23/12/2022 08:11:38,1219627,5244,5244
1671783099.462,23/12/2022 08:11:39,1224574,4947,4947
1671783100.462,23/12/2022 08:11:40,1229639,5065,5065
1671783101.462,23/12/2022 08:11:41,1234650,5011,5011
1671783102.462,23/12/2022 08:11:42,1239724,5074,5074
1671783103.462,23/12/2022 08:11:43,1244950,5226,5226
1671783104.462,23/12/2022 08:11:44,1249546,4596,4596
1671783105.462,23/12/2022 08:11:45,1254594,5048,5048
1671783106.463,23/12/2022 08:11:46,1259723,5129,5123.876
1671783107.463,23/12/2022 08:11:47,1264743,5020,5020
1671783108.463,23/12/2022 08:11:48,1269824,5081,5081
1671783109.463,23/12/2022 08:11:49,1274653,4829,4829
1671783110.463,23/12/2022 08:11:50,1279634,4981,4981
1671783111.463,23/12/2022 08:11:51,1284993,5359,5359
1671783112.463,23/12/2022 08:11:52,1290336,5343,5343
1671783113.463,23/12/2022 08:11:53,1295589,5253,5253
1671783114.463,23/12/2022 08:11:54,1300886,5297,5297
1671783115.463,23/12/2022 08:11:55,1306143,5257,5257
1671783116.463,23/12/2022 08:11:56,1311349,5206,5206
1671783117.463,23/12/2022 08:11:57,1316584,5235,5235
1671783118.464,23/12/2022 08:11:58,1321498,4914,4909.091
1671783119.464,23/12/2022 08:11:59,1326620,5122,5122
1671783120.464,23/12/2022 08:12:00,1331581,4961,4961
1671783121.464,23/12/2022 08:12:01,1336623,5042,5042
1671783122.464,23/12/2022 08:12:02,1341556,4933,4933
1671783123.464,23/12/2022 08:12:03,1346920,5364,5364
1671783124.464,23/12/2022 08:12:04,1352167,5247,5247
1671783125.464,23/12/2022 08:12:05,1357320,5153,5153
1671783126.464,23/12/2022 08:12:06,1362307,4987,4987
1671783127.464,23/12/2022 08:12:07,1367516,5209,5209
1671783128.464,23/12/2022 08:12:08,1372381,4865,4865
1671783129.464,23/12/2022 08:12:09,1377501,5120,5120
1671783130.465,23/12/2022 08:12:10,1382420,4919,4914.086
1671783131.465,23/12/2022 08:12:11,1387685,5265,5265
1671783132.465,23/12/2022 08:12:12,1392711,5026,5026
1671783133.465,23/12/2022 08:12:13,1397902,5191,5191
1671783134.465,23/12/2022 08:12:14,1402981,5079,5079
1671783135.465,23/12/2022 08:12:15,1408143,5162,5162
1671783136.465,23/12/2022 08:12:16,1413288,5145,5145
1671783137.465,23/12/2022 08:12:17,1418198,4910,4910
1671783138.465,23/12/2022 08:12:18,1423233,5035,5035
1671783139.465,23/12/2022 08:12:19,1428272,5039,5039
1671783140.465,23/12/2022 08:12:20,1433399,5127,5127
1671783141.466,23/12/2022 08:12:21,1438603,5204,5198.801
1671783142.466,23/12/2022 08:12:22,1443660,5057,5057
1671783143.466,23/12/2022 08:12:23,1448869,5209,5209
1671783144.466,23/12/2022 08:12:24,1453757,4888,4888
1671783145.466,23/12/2022 08:12:25,1458864,5107,5107
1671783146.466,23/12/2022 08:12:26,1463843,4979,4979
1671783147.466,23/12/2022 08:12:27,1468917,5074,5074
1671783148.466,23/12/2022 08:12:28,1473674,4757,4757
1671783149.466,23/12/2022 08:12:29,1478396,4722,4722
1671783150.466,23/12/2022 08:12:30,1483427,5031,5031
1671783151.466,23/12/2022 08:12:31,1488621,5194,5194
1671783152.466,23/12/2022 08:12:32,1493657,5036,5036
1671783153.467,23/12/2022 08:12:33,1498788,5131,5125.874
1671783154.467,23/12/2022 08:12:34,1504000,5212,5212
1671783155.467,23/12/2022 08:12:35,1509119,5119,5119
1671783156.467,23/12/2022 08:12:36,1514177,5058,5058
1671783157.467,23/12/2022 08:12:37,1519230,5053,5053
1671783158.467,23/12/2022 08:12:38,1524348,5118,5118
1671783159.467,23/12/2022 08:12:39,1529524,5176,5176
1671783160.467,23/12/2022 08:12:40,1534819,5295,5295
1671783161.467,23/12/2022 08:12:41,1540150,5331,5331
1671783162.467,23/12/2022 08:12:42,1545316,5166,5166
1671783163.467,23/12/2022 08:12:43,1550460,5144,5144
1671783164.467,23/12/2022 08:12:44,1555466,5006,5006
1671783165.468,23/12/2022 08:12:45,1560587,5121,5115.884
1671783166.468,23/12/2022 08:12:46,1565746,5159,5159
1671783167.468,23/12/2022 08:12:47,1570448,4702,4702
1671783168.468,23/12/2022 08:12:48,1575655,5207,5207
1671783169.468,23/12/2022 08:12:49,1580708,5053,5053
1671783170.468,23/12/2022 08:12:50,1585821,5113,5113
1671783171.468,23/12/2022 08:12:51,1590923,5102,5102
1671783172.468,23/12/2022 08:12:52,1596176,5253,5253
1671783173.468,23/12/2022 08:12:53,1601467,5291,5291
1671783174.468,23/12/2022 08:12:54,1606122,4655,4655
1671783175.468,23/12/2022 08:12:55,1611477,5355,5355
1671783176.469,23/12/2022 08:12:56,1616669,5192,5186.813
1671783177.469,23/12/2022 08:12:57,1622037,5368,5368
1671783178.469,23/12/2022 08:12:58,1626995,4958,4958
1671783179.469,23/12/2022 08:12:59,1632138,5143,5143
1671783180.469,23/12/2022 08:13:00,1637258,5120,5120
1671783181.469,23/12/2022 08:13:01,1642099,4841,4841
1671783182.469,23/12/2022 08:13:02,1647296,5197,5197
1671783183.469,23/12/2022 08:13:03,1652288,4992,4992
1671783184.469,23/12/2022 08:13:04,1657536,5248,5248
1671783185.469,23/12/2022 08:13:05,1662633,5097,5097
1671783186.469,23/12/2022 08:13:06,1667624,4991,4991
1671783187.47,23/12/2022 08:13:07,1673061,5437,5431.568
1671783188.47,23/12/2022 08:13:08,1678353,5292,5292
1671783189.47,23/12/2022 08:13:09,1683511,5158,5158
1671783190.47,23/12/2022 08:13:10,1688509,4998,4998
1671783191.47,23/12/2022 08:13:11,1693375,4866,4866
1671783192.47,23/12/2022 08:13:12,1698610,5235,5235
1671783193.47,23/12/2022 08:13:13,1703741,5131,5131
1671783194.47,23/12/2022 08:13:14,1708775,5034,5034
1671783195.47,23/12/2022 08:13:15,1713909,5134,5134
1671783196.47,23/12/2022 08:13:16,1718687,4778,4778
1671783197.47,23/12/2022 08:13:17,1723682,4995,4995
1671783198.471,23/12/2022 08:13:18,1728867,5185,5179.82
1671783199.471,23/12/2022 08:13:19,1734056,5189,5189
1671783200.471,23/12/2022 08:13:20,1739041,4985,4985
1671783201.471,23/12/2022 08:13:21,1743940,4899,4899
1671783202.471,23/12/2022 08:13:22,1749179,5239,5239
1671783203.471,23/12/2022 08:13:23,1754268,5089,5089
1671783204.471,23/12/2022 08:13:24,1759264,4996,4996
1671783205.471,23/12/2022 08:13:25,1764134,4870,4870
1671783206.471,23/12/2022 08:13:26,1769261,5127,5127
1671783207.471,23/12/2022 08:13:27,1774518,5257,5257
1671783208.471,23/12/2022 08:13:28,1779651,5133,5133
1671783209.471,23/12/2022 08:13:29,1784694,5043,5043
1671783210.472,23/12/2022 08:13:30,1789508,4814,4809.191
1671783211.472,23/12/2022 08:13:31,1794844,5336,5336
1671783212.472,23/12/2022 08:13:32,1799856,5012,5012
1671783213.472,23/12/2022 08:13:33,1805015,5159,5159
1671783214.472,23/12/2022 08:13:34,1810159,5144,5144
1671783215.472,23/12/2022 08:13:35,1815257,5098,5098
1671783216.472,23/12/2022 08:13:36,1820398,5141,5141
1671783217.472,23/12/2022 08:13:37,1825757,5359,5359
1671783218.472,23/12/2022 08:13:38,1830663,4906,4906
1671783219.472,23/12/2022 08:13:39,1835331,4668,4668
1671783220.473,23/12/2022 08:13:40,1840447,5116,5110.889
1671783221.473,23/12/2022 08:13:41,1845679,5232,5232
1671783222.473,23/12/2022 08:13:42,1850874,5195,5195
1671783223.473,23/12/2022 08:13:43,1855973,5099,5099
1671783224.473,23/12/2022 08:13:44,1860986,5013,5013
1671783225.473,23/12/2022 08:13:45,1866047,5061,5061
1671783226.473,23/12/2022 08:13:46,1870730,4683,4683
1671783227.473,23/12/2022 08:13:47,1875848,5118,5118
1671783228.473,23/12/2022 08:13:48,1880686,4838,4838
1671783229.473,23/12/2022 08:13:49,1885753,5067,5067
1671783230.473,23/12/2022 08:13:50,1890812,5059,5059
1671783231.473,23/12/2022 08:13:51,1896121,5309,5309
1671783232.473,23/12/2022 08:13:52,1901341,5220,5220
1671783233.474,23/12/2022 08:13:53,1906434,5093,5087.912
1671783234.474,23/12/2022 08:13:54,1911586,5152,5152
1671783235.474,23/12/2022 08:13:55,1916672,5086,5086
1671783236.474,23/12/2022 08:13:56,1921752,5080,5080
1671783237.474,23/12/2022 08:13:57,1926954,5202,5202
1671783238.474,23/12/2022 08:13:58,1931916,4962,4962
1671783239.474,23/12/2022 08:13:59,1937144,5228,5228
1671783240.474,23/12/2022 08:14:00,1942428,5284,5284
1671783241.474,23/12/2022 08:14:01,1947546,5118,5118
1671783242.474,23/12/2022 08:14:02,1952555,5009,5009
1671783243.474,23/12/2022 08:14:03,1957586,5031,5031
1671783244.475,23/12/2022 08:14:04,1962879,5293,5287.712
1671783245.475,23/12/2022 08:14:05,1967913,5034,5034
1671783246.475,23/12/2022 08:14:06,1972775,4862,4862
1671783247.475,23/12/2022 08:14:07,1977805,5030,5030
1671783248.475,23/12/2022 08:14:08,1982568,4763,4763
1671783249.475,23/12/2022 08:14:09,1987752,5184,5184
1671783250.475,23/12/2022 08:14:10,1992741,4989,4989
1671783251.475,23/12/2022 08:14:11,1997959,5218,5218
1671783252.475,23/12/2022 08:14:12,2003295,5336,5336
1671783253.475,23/12/2022 08:14:13,2008394,5099,5099
1671783254.476,23/12/2022 08:14:14,2013490,5096,5090.909
1671783255.476,23/12/2022 08:14:15,2018502,5012,5012
1671783256.476,23/12/2022 08:14:16,2023475,4973,4973
1671783257.476,23/12/2022 08:14:17,2028576,5101,5101
1671783258.476,23/12/2022 08:14:18,2033584,5008,5008
1671783259.476,23/12/2022 08:14:19,2038829,5245,5245
1671783260.476,23/12/2022 08:14:20,2043850,5021,5021
1671783261.476,23/12/2022 08:14:21,2049133,5283,5283
1671783262.476,23/12/2022 08:14:22,2054459,5326,5326
1671783263.476,23/12/2022 08:14:23,2059854,5395,5395
1671783264.476,23/12/2022 08:14:24,2064884,5030,5030
1671783265.477,23/12/2022 08:14:25,2070153,5269,5263.736
1671783266.477,23/12/2022 08:14:26,2075025,4872,4872
1671783267.477,23/12/2022 08:14:27,2079729,4704,4704
1671783268.477,23/12/2022 08:14:28,2084646,4917,4917
1671783269.477,23/12/2022 08:14:29,2089623,4977,4977
1671783270.477,23/12/2022 08:14:30,2094556,4933,4933
1671783271.477,23/12/2022 08:14:31,2099872,5316,5316
1671783272.477,23/12/2022 08:14:32,2105140,5268,5268
1671783273.477,23/12/2022 08:14:33,2110323,5183,5183
1671783274.477,23/12/2022 08:14:34,2115484,5161,5161
1671783275.478,23/12/2022 08:14:35,2120581,5097,5091.908
1671783276.478,23/12/2022 08:14:36,2125626,5045,5045
1671783277.478,23/12/2022 08:14:37,2130636,5010,5010
1671783278.478,23/12/2022 08:14:38,2135853,5217,5217
1671783279.478,23/12/2022 08:14:39,2140905,5052,5052
1671783280.478,23/12/2022 08:14:40,2146035,5130,5130
1671783281.478,23/12/2022 08:14:41,2151250,5215,5215
1671783282.478,23/12/2022 08:14:42,2156406,5156,5156
1671783283.478,23/12/2022 08:14:43,2161361,4955,4955
1671783284.478,23/12/2022 08:14:44,2166425,5064,5064
1671783285.478,23/12/2022 08:14:45,2171334,4909,4909
1671783286.478,23/12/2022 08:14:46,2176125,4791,4791
1671783287.479,23/12/2022 08:14:47,2181451,5326,5320.679
1671783288.479,23/12/2022 08:14:48,2186544,5093,5093
1671783289.479,23/12/2022 08:14:49,2191908,5364,5364
1671783290.479,23/12/2022 08:14:50,2196767,4859,4859
1671783291.479,23/12/2022 08:14:51,2201767,5000,5000
1671783292.479,23/12/2022 08:14:52,2206962,5195,5195
1671783293.479,23/12/2022 08:14:53,2212190,5228,5228
1671783294.479,23/12/2022 08:14:54,2217020,4830,4830
1671783295.479,23/12/2022 08:14:55,2221782,4762,4762
1671783296.479,23/12/2022 08:14:56,2226694,4912,4912
1671783297.479,23/12/2022 08:14:57,2231851,5157,5157
1671783298.48,23/12/2022 08:14:58,2236759,4908,4903.097
1671783299.48,23/12/2022 08:14:59,2241804,5045,5045
1671783300.48,23/12/2022 08:15:00,2246497,4693,4693
1671783301.48,23/12/2022 08:15:01,2251646,5149,5149
1671783302.48,23/12/2022 08:15:02,2256764,5118,5118
1671783303.48,23/12/2022 08:15:03,2261681,4917,4917
1671783304.48,23/12/2022 08:15:04,2266487,4806,4806
1671783305.48,23/12/2022 08:15:05,2271781,5294,5294
1671783306.48,23/12/2022 08:15:06,2276832,5051,5051
1671783307.48,23/12/2022 08:15:07,2282005,5173,5173
1671783308.48,23/12/2022 08:15:08,2286867,4862,4862
1671783309.481,23/12/2022 08:15:09,2291900,5033,5027.972
1671783310.481,23/12/2022 08:15:10,2297293,5393,5393
1671783311.481,23/12/2022 08:15:11,2302371,5078,5078
1671783312.481,23/12/2022 08:15:12,2307727,5356,5356
1671783313.481,23/12/2022 08:15:13,2312857,5130,5130
1671783314.481,23/12/2022 08:15:14,2318170,5313,5313
1671783315.481,23/12/2022 08:15:15,2323196,5026,5026
1671783316.481,23/12/2022 08:15:16,2328195,4999,4999
1671783317.481,23/12/2022 08:15:17,2333587,5392,5392
1671783318.481,23/12/2022 08:15:18,2338683,5096,5096
1671783319.482,23/12/2022 08:15:19,2343751,5068,5062.937
1671783320.482,23/12/2022 08:15:20,2348792,5041,5041
1671783321.482,23/12/2022 08:15:21,2353960,5168,5168
1671783322.482,23/12/2022 08:15:22,2359201,5241,5241
1671783323.482,23/12/2022 08:15:23,2364229,5028,5028
1671783324.482,23/12/2022 08:15:24,2369579,5350,5350
1671783325.482,23/12/2022 08:15:25,2374819,5240,5240
