epoch,timestamp,operations,operations-delta,operations/second
1671782930.445,23/12/2022 08:08:50,70419,958,958
1671782931.445,23/12/2022 08:08:51,71367,948,948
1671782932.446,23/12/2022 08:08:52,72357,990,989.011
1671782933.446,23/12/2022 08:08:53,73337,980,980
1671782934.446,23/12/2022 08:08:54,74375,1038,1038
1671782935.446,23/12/2022 08:08:55,75372,997,997
1671782936.446,23/12/2022 08:08:56,76341,969,969
1671782937.446,23/12/2022 08:08:57,77305,964,964
1671782938.446,23/12/2022 08:08:58,78275,970,970
1671782939.446,23/12/2022 08:08:59,79248,973,973
1671782940.446,23/12/2022 08:09:00,80228,980,980
1671782941.447,23/12/2022 08:09:01,81218,990,989.011
1671782942.447,23/12/2022 08:09:02,82210,992,992
1671782943.447,23/12/2022 08:09:03,83156,946,946
1671782944.447,23/12/2022 08:09:04,84114,958,958
1671782945.447,23/12/2022 08:09:05,85126,1012,1012
1671782946.447,23/12/2022 08:09:06,86095,969,969
1671782947.447,23/12/2022 08:09:07,87072,977,977
1671782948.447,23/12/2022 08:09:08,88068,996,996
1671782949.448,23/12/2022 08:09:09,89034,966,965.035
1671782950.448,23/12/2022 08:09:10,90008,974,974
1671782951.448,23/12/2022 08:09:11,90986,978,978
1671782952.448,23/12/2022 08:09:12,91983,997,997
1671782953.448,23/12/2022 08:09:13,92980,997,997
1671782954.448,23/12/2022 08:09:14,93969,989,989
1671782955.448,23/12/2022 08:09:15,94969,1000,1000
1671782956.448,23/12/2022 08:09:16,95943,974,974
1671782957.448,23/12/2022 08:09:17,96916,973,973
1671782958.448,23/12/2022 08:09:18,97867,951,951
1671782959.448,23/12/2022 08:09:19,98877,1010,1010
1671782960.449,23/12/2022 08:09:20,99870,993,992.008
1671782961.449,23/12/2022 08:09:21,100853,983,983
1671782962.449,23/12/2022 08:09:22,101835,982,982
1671782963.449,23/12/2022 08:09:23,102844,1009,1009
1671782964.449,23/12/2022 08:09:24,103787,943,943
1671782965.449,23/12/2022 08:09:25,104783,996,996
1671782966.449,23/12/2022 08:09:26,105758,975,975
1671782967.449,23/12/2022 08:09:27,106756,998,998
1671782968.449,23/12/2022 08:09:28,107761,1005,1005
1671782969.45,23/12/2022 08:09:29,108755,994,993.007
1671782970.45,23/12/2022 08:09:30,109724,969,969
1671782971.45,23/12/2022 08:09:31,110698,974,974
1671782972.45,23/12/2022 08:09:32,111685,987,987
1671782973.45,23/12/2022 08:09:33,112671,986,986
1671782974.45,23/12/2022 08:09:34,113596,925,925
1671782975.45,23/12/2022 08:09:35,114568,972,972
1671782976.45,23/12/2022 08:09:36,115538,970,970
1671782977.45,23/12/2022 08:09:37,116530,992,992
1671782978.451,23/12/2022 08:09:38,117513,983,982.018
1671782979.451,23/12/2022 08:09:39,118476,963,963
1671782980.451,23/12/2022 08:09:40,119448,972,972
1671782981.451,23/12/2022 08:09:41,120440,992,992
1671782982.451,23/12/2022 08:09:42,121451,1011,1011
1671782983.451,23/12/2022 08:09:43,122427,976,976
1671782984.451,23/12/2022 08:09:44,123413,986,986
1671782985.451,23/12/2022 08:09:45,124404,991,991
1671782986.452,23/12/2022 08:09:46,125393,989,988.012
1671782987.452,23/12/2022 08:09:47,126397,1004,1004
1671782988.452,23/12/2022 08:09:48,127422,1025,1025
1671782989.452,23/12/2022 08:09:49,128403,981,981
1671782990.452,23/12/2022 08:09:50,129383,980,980
1671782991.452,23/12/2022 08:09:51,130332,949,949
1671782992.452,23/12/2022 08:09:52,131314,982,982
1671782993.452,23/12/2022 08:09:53,132257,943,943
1671782994.452,23/12/2022 08:09:54,133266,1009,1009
1671782995.453,23/12/2022 08:09:55,134211,945,944.056
1671782996.453,23/12/2022 08:09:56,135190,979,979
1671782997.453,23/12/2022 08:09:57,136176,986,986
1671782998.453,23/12/2022 08:09:58,137167,991,991
1671782999.453,23/12/2022 08:09:59,138170,1003,1003
1671783000.453,23/12/2022 08:10:00,139174,1004,1004
1671783001.453,23/12/2022 08:10:01,140174,1000,1000
1671783002.453,23/12/2022 08:10:02,141170,996,996
1671783003.453,23/12/2022 08:10:03,142140,970,970
1671783004.453,23/12/2022 08:10:04,143140,1000,1000
1671783005.453,23/12/2022 08:10:05,144156,1016,1016
1671783006.454,23/12/2022 08:10:06,145164,1008,1006.993
1671783007.454,23/12/2022 08:10:07,146143,979,979
1671783008.454,23/12/2022 08:10:08,147158,1015,1015
1671783009.454,23/12/2022 08:10:09,148116,958,958
1671783010.454,23/12/2022 08:10:10,149057,941,941
1671783011.454,23/12/2022 08:10:11,150055,998,998
1671783012.454,23/12/2022 08:10:12,151005,950,950
1671783013.454,23/12/2022 08:10:13,152029,1024,1024
1671783014.454,23/12/2022 08:10:14,152999,970,970
1671783015.454,23/12/2022 08:10:15,153952,953,953
1671783016.454,23/12/2022 08:10:16,154923,971,971
1671783017.454,23/12/2022 08:10:17,155881,958,958
1671783018.455,23/12/2022 08:10:18,156872,991,990.01
1671783019.455,23/12/2022 08:10:19,157891,1019,1019
1671783020.455,23/12/2022 08:10:20,158899,1008,1008
1671783021.455,23/12/2022 08:10:21,159868,969,969
1671783022.455,23/12/2022 08:10:22,160841,973,973
1671783023.455,23/12/2022 08:10:23,161828,987,987
1671783024.455,23/12/2022 08:10:24,162824,996,996
1671783025.455,23/12/2022 08:10:25,163829,1005,1005
1671783026.455,23/12/2022 08:10:26,164823,994,994
1671783027.455,23/12/2022 08:10:27,165775,952,952
1671783028.456,23/12/2022 08:10:28,166751,976,975.025
1671783029.456,23/12/2022 08:10:29,167736,985,985
1671783030.456,23/12/2022 08:10:30,168681,945,945
1671783031.456,23/12/2022 08:10:31,169671,990,990
1671783032.456,23/12/2022 08:10:32,170620,949,949
1671783033.456,23/12/2022 08:10:33,171611,991,991
1671783034.456,23/12/2022 08:10:34,172617,1006,1006
1671783035.456,23/12/2022 08:10:35,173633,1016,1016
1671783036.456,23/12/2022 08:10:36,174639,1006,1006
1671783037.456,23/12/2022 08:10:37,175618,979,979
1671783038.457,23/12/2022 08:10:38,176632,1014,1012.987
1671783039.457,23/12/2022 08:10:39,177623,991,991
1671783040.457,23/12/2022 08:10:40,178610,987,987
1671783041.457,23/12/2022 08:10:41,179570,960,960
1671783042.457,23/12/2022 08:10:42,180522,952,952
1671783043.457,23/12/2022 08:10:43,181502,980,980
1671783044.457,23/12/2022 08:10:44,182472,970,970
1671783045.457,23/12/2022 08:10:45,183494,1022,1022
1671783046.457,23/12/2022 08:10:46,184492,998,998
1671783047.457,23/12/2022 08:10:47,185460,968,968
1671783048.458,23/12/2022 08:10:48,186461,1001,1000
1671783049.458,23/12/2022 08:10:49,187522,1061,1061
1671783050.458,23/12/2022 08:10:50,188511,989,989
1671783051.458,23/12/2022 08:10:51,189533,1022,1022
1671783052.458,23/12/2022 08:10:52,190470,937,937
1671783053.458,23/12/2022 08:10:53,191486,1016,1016
1671783054.458,23/12/2022 08:10:54,192469,983,983
1671783055.458,23/12/2022 08:10:55,193496,1027,1027
1671783056.458,23/12/2022 08:10:56,194488,992,992
1671783057.458,23/12/2022 08:10:57,195504,1016,1016
1671783058.458,23/12/2022 08:10:58,196443,939,939
1671783059.459,23/12/2022 08:10:59,197449,1006,1004.995
1671783060.459,23/12/2022 08:11:00,198447,998,998
1671783061.459,23/12/2022 08:11:01,199436,989,989
1671783062.459,23/12/2022 08:11:02,200459,1023,1023
1671783063.459,23/12/2022 08:11:03,201374,915,915
1671783064.459,23/12/2022 08:11:04,202365,991,991
1671783065.459,23/12/2022 08:11:05,203368,1003,1003
1671783066.459,23/12/2022 08:11:06,204382,1014,1014
1671783067.459,23/12/2022 08:11:07,205363,981,981
1671783068.459,23/12/2022 08:11:08,206302,939,939
1671783069.459,23/12/2022 08:11:09,207310,1008,1008
1671783070.459,23/12/2022 08:11:10,208306,996,996
1671783071.46,23/12/2022 08:11:11,209301,995,994.006
1671783072.46,23/12/2022 08:11:12,210308,1007,1007
1671783073.46,23/12/2022 08:11:13,211311,1003,1003
1671783074.46,23/12/2022 08:11:14,212312,1001,1001
1671783075.46,23/12/2022 08:11:15,213316,1004,1004
1671783076.46,23/12/2022 08:11:16,214310,994,994
1671783077.46,23/12/2022 08:11:17,215309,999,999
1671783078.46,23/12/2022 08:11:18,216320,1011,1011
1671783079.46,23/12/2022 08:11:19,217278,958,958
1671783080.46,23/12/2022 08:11:20,218277,999,999
1671783081.46,23/12/2022 08:11:21,219289,1012,1012
1671783082.46,23/12/2022 08:11:22,220296,1007,1007
1671783083.461,23/12/2022 08:11:23,221291,995,994.006
1671783084.461,23/12/2022 08:11:24,222289,998,998
1671783085.461,23/12/2022 08:11:25,223273,984,984
1671783086.461,23/12/2022 08:11:26,224266,993,993
1671783087.461,23/12/2022 08:11:27,225223,957,957
1671783088.461,23/12/2022 08:11:28,226202,979,979
1671783089.461,23/12/2022 08:11:29,227196,994,994
1671783090.461,23/12/2022 08:11:30,228177,981,981
1671783091.461,23/12/2022 08:11:31,229213,1036,1036
1671783092.461,23/12/2022 08:11:32,230239,1026,1026
1671783093.461,23/12/2022 08:11:33,231281,1042,1042
1671783094.461,23/12/2022 08:11:34,232272,991,991
1671783095.462,23/12/2022 08:11:35,233305,1033,1031.968
1671783096.462,23/12/2022 08:11:36,234290,985,985
1671783097.462,23/12/2022 08:11:37,235300,1010,1010
1671783098.462,23/12/2022 08:11:38,236312,1012,1012
1671783099.462,23/12/2022 08:11:39,237282,970,970
1671783100.462,23/12/2022 08:11:40,238301,1019,1019
1671783101.462,23/12/2022 08:11:41,239287,986,986
1671783102.462,23/12/2022 08:11:42,240274,987,987
1671783103.462,23/12/2022 08:11:43,241266,992,992
1671783104.462,23/12/2022 08:11:44,242238,972,972
1671783105.462,23/12/2022 08:11:45,243245,1007,1007
1671783106.463,23/12/2022 08:11:46,244217,972,971.029
1671783107.463,23/12/2022 08:11:47,245227,1010,1010
1671783108.463,23/12/2022 08:11:48,246239,1012,1012
1671783109.463,23/12/2022 08:11:49,247216,977,977
1671783110.463,23/12/2022 08:11:50,248222,1006,1006
1671783111.463,23/12/2022 08:11:51,249248,1026,1026
1671783112.463,23/12/2022 08:11:52,250272,1024,1024
1671783113.463,23/12/2022 08:11:53,251289,1017,1017
1671783114.463,23/12/2022 08:11:54,252289,1000,1000
1671783115.463,23/12/2022 08:11:55,253303,1014,1014
1671783116.463,23/12/2022 08:11:56,254336,1033,1033
1671783117.463,23/12/2022 08:11:57,255346,1010,1010
1671783118.464,23/12/2022 08:11:58,256298,952,951.049
1671783119.464,23/12/2022 08:11:59,257313,1015,1015
1671783120.464,23/12/2022 08:12:00,258334,1021,1021
1671783121.464,23/12/2022 08:12:01,259333,999,999
1671783122.464,23/12/2022 08:12:02,260333,1000,1000
1671783123.464,23/12/2022 08:12:03,261310,977,977
1671783124.464,23/12/2022 08:12:04,262332,1022,1022
1671783125.464,23/12/2022 08:12:05,263318,986,986
1671783126.464,23/12/2022 08:12:06,264299,981,981
1671783127.464,23/12/2022 08:12:07,265287,988,988
1671783128.464,23/12/2022 08:12:08,266294,1007,1007
1671783129.464,23/12/2022 08:12:09,267303,1009,1009
1671783130.465,23/12/2022 08:12:10,268287,984,983.017
1671783131.465,23/12/2022 08:12:11,269333,1046,1046
1671783132.465,23/12/2022 08:12:12,270316,983,983
1671783133.465,23/12/2022 08:12:13,271338,1022,1022
1671783134.465,23/12/2022 08:12:14,272300,962,962
1671783135.465,23/12/2022 08:12:15,273295,995,995
1671783136.465,23/12/2022 08:12:16,274330,1035,1035
1671783137.465,23/12/2022 08:12:17,275338,1008,1008
1671783138.465,23/12/2022 08:12:18,276348,1010,1010
1671783139.465,23/12/2022 08:12:19,277332,984,984
1671783140.465,23/12/2022 08:12:20,278330,998,998
1671783141.466,23/12/2022 08:12:21,279289,959,958.042
1671783142.466,23/12/2022 08:12:22,280294,1005,1005
1671783143.466,23/12/2022 08:12:23,281275,981,981
1671783144.466,23/12/2022 08:12:24,282266,991,991
1671783145.466,23/12/2022 08:12:25,283271,1005,1005
1671783146.466,23/12/2022 08:12:26,284315,1044,1044
1671783147.466,23/12/2022 08:12:27,285306,991,991
1671783148.466,23/12/2022 08:12:28,286284,978,978
1671783149.466,23/12/2022 08:12:29,287271,987,987
1671783150.466,23/12/2022 08:12:30,288256,985,985
1671783151.466,23/12/2022 08:12:31,289256,1000,1000
1671783152.466,23/12/2022 08:12:32,290260,1004,1004
1671783153.467,23/12/2022 08:12:33,291269,1009,1007.992
1671783154.467,23/12/2022 08:12:34,292288,1019,1019
1671783155.467,23/12/2022 08:12:35,293292,1004,1004
1671783156.467,23/12/2022 08:12:36,294312,1020,1020
1671783157.467,23/12/2022 08:12:37,295331,1019,1019
1671783158.467,23/12/2022 08:12:38,296315,984,984
1671783159.467,23/12/2022 08:12:39,297373,1058,1058
1671783160.467,23/12/2022 08:12:40,298435,1062,1062
1671783161.467,23/12/2022 08:12:41,299470,1035,1035
1671783162.467,23/12/2022 08:12:42,300475,1005,1005
1671783163.467,23/12/2022 08:12:43,301477,1002,1002
1671783164.467,23/12/2022 08:12:44,302475,998,998
1671783165.468,23/12/2022 08:12:45,303478,1003,1001.998
1671783166.468,23/12/2022 08:12:46,304465,987,987
1671783167.468,23/12/2022 08:12:47,305416,951,951
1671783168.468,23/12/2022 08:12:48,306416,1000,1000
1671783169.468,23/12/2022 08:12:49,307463,1047,1047
1671783170.468,23/12/2022 08:12:50,308491,1028,1028
1671783171.468,23/12/2022 08:12:51,309518,1027,1027
1671783172.468,23/12/2022 08:12:52,310549,1031,1031
1671783173.468,23/12/2022 08:12:53,311588,1039,1039
1671783174.468,23/12/2022 08:12:54,312577,989,989
1671783175.468,23/12/2022 08:12:55,313618,1041,1041
1671783176.469,23/12/2022 08:12:56,314648,1030,1028.971
1671783177.469,23/12/2022 08:12:57,315663,1015,1015
1671783178.469,23/12/2022 08:12:58,316691,1028,1028
1671783179.469,23/12/2022 08:12:59,317723,1032,1032
1671783180.469,23/12/2022 08:13:00,318715,992,992
1671783181.469,23/12/2022 08:13:01,319730,1015,1015
1671783182.469,23/12/2022 08:13:02,320758,1028,1028
1671783183.469,23/12/2022 08:13:03,321774,1016,1016
1671783184.469,23/12/2022 08:13:04,322792,1018,1018
1671783185.469,23/12/2022 08:13:05,323814,1022,1022
1671783186.469,23/12/2022 08:13:06,324823,1009,1009
1671783187.47,23/12/2022 08:13:07,325846,1023,1021.978
1671783188.47,23/12/2022 08:13:08,326850,1004,1004
1671783189.47,23/12/2022 08:13:09,327838,988,988
1671783190.47,23/12/2022 08:13:10,328851,1013,1013
1671783191.47,23/12/2022 08:13:11,329862,1011,1011
1671783192.47,23/12/2022 08:13:12,330872,1010,1010
1671783193.47,23/12/2022 08:13:13,331884,1012,1012
1671783194.47,23/12/2022 08:13:14,332933,1049,1049
1671783195.47,23/12/2022 08:13:15,333941,1008,1008
1671783196.47,23/12/2022 08:13:16,334934,993,993
1671783197.47,23/12/2022 08:13:17,335925,991,991
1671783198.471,23/12/2022 08:13:18,336932,1007,1005.994
1671783199.471,23/12/2022 08:13:19,337926,994,994
1671783200.471,23/12/2022 08:13:20,338929,1003,1003
1671783201.471,23/12/2022 08:13:21,339900,971,971
1671783202.471,23/12/2022 08:13:22,340953,1053,1053
1671783203.471,23/12/2022 08:13:23,341957,1004,1004
1671783204.471,23/12/2022 08:13:24,342942,985,985
1671783205.471,23/12/2022 08:13:25,343959,1017,1017
1671783206.471,23/12/2022 08:13:26,344902,943,943
1671783207.471,23/12/2022 08:13:27,345915,1013,1013
1671783208.471,23/12/2022 08:13:28,346965,1050,1050
1671783209.471,23/12/2022 08:13:29,348016,1051,1051
1671783210.472,23/12/2022 08:13:30,348981,965,964.036
1671783211.472,23/12/2022 08:13:31,349991,1010,1010
1671783212.472,23/12/2022 08:13:32,351041,1050,1050
1671783213.472,23/12/2022 08:13:33,352045,1004,1004
1671783214.472,23/12/2022 08:13:34,353070,1025,1025
1671783215.472,23/12/2022 08:13:35,354056,986,986
1671783216.472,23/12/2022 08:13:36,355066,1010,1010
1671783217.472,23/12/2022 08:13:37,356091,1025,1025
1671783218.472,23/12/2022 08:13:38,357143,1052,1052
1671783219.472,23/12/2022 08:13:39,358101,958,958
1671783220.473,23/12/2022 08:13:40,359090,989,988.012
1671783221.473,23/12/2022 08:13:41,360095,1005,1005
1671783222.473,23/12/2022 08:13:42,361140,1045,1045
1671783223.473,23/12/2022 08:13:43,362139,999,999
1671783224.473,23/12/2022 08:13:44,363170,1031,1031
1671783225.473,23/12/2022 08:13:45,364210,1040,1040
1671783226.473,23/12/2022 08:13:46,365216,1006,1006
1671783227.473,23/12/2022 08:13:47,366248,1032,1032
1671783228.473,23/12/2022 08:13:48,367296,1048,1048
1671783229.473,23/12/2022 08:13:49,368276,980,980
1671783230.473,23/12/2022 08:13:50,369285,1009,1009
1671783231.473,23/12/2022 08:13:51,370349,1064,1064
1671783232.473,23/12/2022 08:13:52,371345,996,996
1671783233.474,23/12/2022 08:13:53,372325,980,979.021
1671783234.474,23/12/2022 08:13:54,373338,1013,1013
1671783235.474,23/12/2022 08:13:55,374358,1020,1020
1671783236.474,23/12/2022 08:13:56,375401,1043,1043
1671783237.474,23/12/2022 08:13:57,376441,1040,1040
1671783238.474,23/12/2022 08:13:58,377458,1017,1017
1671783239.474,23/12/2022 08:13:59,378480,1022,1022
1671783240.474,23/12/2022 08:14:00,379519,1039,1039
1671783241.474,23/12/2022 08:14:01,380541,1022,1022
1671783242.474,23/12/2022 08:14:02,381591,1050,1050
1671783243.474,23/12/2022 08:14:03,382626,1035,1035
1671783244.475,23/12/2022 08:14:04,383628,1002,1000.999
1671783245.475,23/12/2022 08:14:05,384612,984,984
1671783246.475,23/12/2022 08:14:06,385660,1048,1048
1671783247.475,23/12/2022 08:14:07,386691,1031,1031
1671783248.475,23/12/2022 08:14:08,387629,938,938
1671783249.475,23/12/2022 08:14:09,388661,1032,1032
1671783250.475,23/12/2022 08:14:10,389719,1058,1058
1671783251.475,23/12/2022 08:14:11,390768,1049,1049
1671783252.475,23/12/2022 08:14:12,391819,1051,1051
1671783253.475,23/12/2022 08:14:13,392846,1027,1027
1671783254.476,23/12/2022 08:14:14,393874,1028,1026.973
1671783255.476,23/12/2022 08:14:15,394915,1041,1041
1671783256.476,23/12/2022 08:14:16,395902,987,987
1671783257.476,23/12/2022 08:14:17,396932,1030,1030
1671783258.476,23/12/2022 08:14:18,397949,1017,1017
1671783259.476,23/12/2022 08:14:19,398969,1020,1020
1671783260.476,23/12/2022 08:14:20,399963,994,994
1671783261.476,23/12/2022 08:14:21,401026,1063,1063
1671783262.476,23/12/2022 08:14:22,402058,1032,1032
1671783263.476,23/12/2022 08:14:23,403095,1037,1037
1671783264.476,23/12/2022 08:14:24,404112,1017,1017
1671783265.477,23/12/2022 08:14:25,405085,973,972.028
1671783266.477,23/12/2022 08:14:26,406088,1003,1003
1671783267.477,23/12/2022 08:14:27,407094,1006,1006
1671783268.477,23/12/2022 08:14:28,408109,1015,1015
1671783269.477,23/12/2022 08:14:29,409074,965,965
1671783270.477,23/12/2022 08:14:30,410100,1026,1026
1671783271.477,23/12/2022 08:14:31,411101,1001,1001
1671783272.477,23/12/2022 08:14:32,412134,1033,1033
1671783273.477,23/12/2022 08:14:33,413160,1026,1026
1671783274.477,23/12/2022 08:14:34,414215,1055,1055
1671783275.478,23/12/2022 08:14:35,415285,1070,1068.931
1671783276.478,23/12/2022 08:14:36,416264,979,979
1671783277.478,23/12/2022 08:14:37,417262,998,998
1671783278.478,23/12/2022 08:14:38,418279,1017,1017
1671783279.478,23/12/2022 08:14:39,419303,1024,1024
1671783280.478,23/12/2022 08:14:40,420333,1030,1030
1671783281.478,23/12/2022 08:14:41,421316,983,983
1671783282.478,23/12/2022 08:14:42,422353,1037,1037
1671783283.478,23/12/2022 08:14:43,423380,1027,1027
1671783284.478,23/12/2022 08:14:44,424377,997,997
1671783285.478,23/12/2022 08:14:45,425389,1012,1012
1671783286.478,23/12/2022 08:14:46,426396,1007,1007
1671783287.479,23/12/2022 08:14:47,427436,1040,1038.961
1671783288.479,23/12/2022 08:14:48,428458,1022,1022
1671783289.479,23/12/2022 08:14:49,429492,1034,1034
1671783290.479,23/12/2022 08:14:50,430502,1010,1010
1671783291.479,23/12/2022 08:14:51,431501,999,999
1671783292.479,23/12/2022 08:14:52,432515,1014,1014
1671783293.479,23/12/2022 08:14:53,433524,1009,1009
1671783294.479,23/12/2022 08:14:54,434533,1009,1009
1671783295.479,23/12/2022 08:14:55,435519,986,986
1671783296.479,23/12/2022 08:14:56,436535,1016,1016
1671783297.479,23/12/2022 08:14:57,437557,1022,1022
1671783298.48,23/12/2022 08:14:58,438593,1036,1034.965
1671783299.48,23/12/2022 08:14:59,439650,1057,1057
1671783300.48,23/12/2022 08:15:00,440690,1040,1040
1671783301.48,23/12/2022 08:15:01,441721,1031,1031
1671783302.48,23/12/2022 08:15:02,442740,1019,1019
1671783303.48,23/12/2022 08:15:03,443762,1022,1022
1671783304.48,23/12/2022 08:15:04,444739,977,977
1671783305.48,23/12/2022 08:15:05,445750,1011,1011
1671783306.48,23/12/2022 08:15:06,446828,1078,1078
1671783307.48,23/12/2022 08:15:07,447882,1054,1054
1671783308.48,23/12/2022 08:15:08,448918,1036,1036
1671783309.481,23/12/2022 08:15:09,449933,1015,1013.986
1671783310.481,23/12/2022 08:15:10,450908,975,975
1671783311.481,23/12/2022 08:15:11,451900,992,992
1671783312.481,23/12/2022 08:15:12,452955,1055,1055
1671783313.481,23/12/2022 08:15:13,453968,1013,1013
1671783314.481,23/12/2022 08:15:14,455013,1045,1045
1671783315.481,23/12/2022 08:15:15,456099,1086,1086
1671783316.481,23/12/2022 08:15:16,457112,1013,1013
1671783317.481,23/12/2022 08:15:17,458142,1030,1030
1671783318.481,23/12/2022 08:15:18,459180,1038,1038
1671783319.482,23/12/2022 08:15:19,460226,1046,1044.955
1671783320.482,23/12/2022 08:15:20,461222,996,996
1671783321.482,23/12/2022 08:15:21,462244,1022,1022
1671783322.482,23/12/2022 08:15:22,463278,1034,1034
1671783323.482,23/12/2022 08:15:23,464306,1028,1028
1671783324.482,23/12/2022 08:15:24,465349,1043,1043
1671783325.482,23/12/2022 08:15:25,466373,1024,1024
1671783326.482,23/12/2022 08:15:26,467390,1017,1017
1671783327.482,23/12/2022 08:15:27,468424,1034,1034
1671783328.482,23/12/2022 08:15:28,469524,1100,1100
1671783329.482,23/12/2022 08:15:29,470549,1025,1025
1671783330.483,23/12/2022 08:15:30,471532,983,982.018
1671783331.483,23/12/2022 08:15:31,472525,993,993
1671783332.483,23/12/2022 08:15:32,473540,1015,1015
1671783333.483,23/12/2022 08:15:33,474604,1064,1064
1671783334.483,23/12/2022 08:15:34,475629,1025,1025
1671783335.483,23/12/2022 08:15:35,476670,1041,1041
1671783336.483,23/12/2022 08:15:36,477681,1011,1011
1671783337.483,23/12/2022 08:15:37,478701,1020,1020
1671783338.483,23/12/2022 08:15:38,479742,1041,1041
1671783339.483,23/12/2022 08:15:39,480743,1001,1001
1671783340.483,23/12/2022 08:15:40,481811,1068,1068
1671783341.483,23/12/2022 08:15:41,482886,1075,1075
1671783342.484,23/12/2022 08:15:42,483914,1028,1026.973
1671783343.484,23/12/2022 08:15:43,484966,1052,1052
1671783344.484,23/12/2022 08:15:44,486013,1047,1047
1671783345.484,23/12/2022 08:15:45,487057,1044,1044
1671783346.484,23/12/2022 08:15:46,488065,1008,1008
1671783347.484,23/12/2022 08:15:47,489079,1014,1014
1671783348.484,23/12/2022 08:15:48,490134,1055,1055
1671783349.484,23/12/2022 08:15:49,491163,1029,1029
1671783350.484,23/12/2022 08:15:50,492226,1063,1063
1671783351.484,23/12/2022 08:15:51,493234,1008,1008
1671783352.484,23/12/2022 08:15:52,494278,1044,1044
1671783353.485,23/12/2022 08:15:53,495307,1029,1027.972
