epoch,timestamp,operations,operations-delta,operations/second
1671784165.762,23/12/2022 08:29:25,1035,1035,1033.966
1671784166.763,23/12/2022 08:29:26,2097,1062,1060.939
1671784167.763,23/12/2022 08:29:27,3168,1071,1071
1671784168.763,23/12/2022 08:29:28,4182,1014,1014
1671784169.763,23/12/2022 08:29:29,5231,1049,1049
1671784170.763,23/12/2022 08:29:30,6327,1096,1096
1671784171.763,23/12/2022 08:29:31,7423,1096,1096
1671784172.763,23/12/2022 08:29:32,8538,1115,1115
1671784173.764,23/12/2022 08:29:33,9599,1061,1059.94
1671784174.764,23/12/2022 08:29:34,10683,1084,1084
1671784175.764,23/12/2022 08:29:35,11803,1120,1120
1671784176.764,23/12/2022 08:29:36,12876,1073,1073
1671784177.764,23/12/2022 08:29:37,13951,1075,1075
1671784178.764,23/12/2022 08:29:38,15037,1086,1086
1671784179.764,23/12/2022 08:29:39,16017,980,980
1671784180.765,23/12/2022 08:29:40,17072,1055,1053.946
1671784181.765,23/12/2022 08:29:41,18171,1099,1099
1671784182.765,23/12/2022 08:29:42,19253,1082,1082
1671784183.765,23/12/2022 08:29:43,20349,1096,1096
1671784184.765,23/12/2022 08:29:44,21460,1111,1111
1671784185.765,23/12/2022 08:29:45,22527,1067,1067
1671784186.765,23/12/2022 08:29:46,23598,1071,1071
1671784187.765,23/12/2022 08:29:47,24645,1047,1047
1671784188.766,23/12/2022 08:29:48,25683,1038,1036.963
1671784189.766,23/12/2022 08:29:49,26776,1093,1093
1671784190.766,23/12/2022 08:29:50,27839,1063,1063
1671784191.766,23/12/2022 08:29:51,28935,1096,1096
1671784192.766,23/12/2022 08:29:52,30020,1085,1085
1671784193.766,23/12/2022 08:29:53,31069,1049,1049
1671784194.766,23/12/2022 08:29:54,32130,1061,1061
1671784195.766,23/12/2022 08:29:55,33177,1047,1047
1671784196.767,23/12/2022 08:29:56,34246,1069,1067.932
1671784197.767,23/12/2022 08:29:57,35294,1048,1048
1671784198.767,23/12/2022 08:29:58,36321,1027,1027
1671784199.767,23/12/2022 08:29:59,37400,1079,1079
1671784200.767,23/12/2022 08:30:00,38453,1053,1053
1671784201.767,23/12/2022 08:30:01,39470,1017,1017
1671784202.767,23/12/2022 08:30:02,40538,1068,1068
1671784203.767,23/12/2022 08:30:03,41648,1110,1110
1671784204.767,23/12/2022 08:30:04,42754,1106,1106
1671784205.768,23/12/2022 08:30:05,43844,1090,1088.911
1671784206.768,23/12/2022 08:30:06,44917,1073,1073
1671784207.768,23/12/2022 08:30:07,45969,1052,1052
1671784208.768,23/12/2022 08:30:08,47018,1049,1049
1671784209.768,23/12/2022 08:30:09,48116,1098,1098
1671784210.768,23/12/2022 08:30:10,49165,1049,1049
1671784211.768,23/12/2022 08:30:11,50212,1047,1047
1671784212.768,23/12/2022 08:30:12,51304,1092,1092
1671784213.768,23/12/2022 08:30:13,52368,1064,1064
1671784214.769,23/12/2022 08:30:14,53404,1036,1034.965
1671784215.769,23/12/2022 08:30:15,54464,1060,1060
1671784216.769,23/12/2022 08:30:16,55533,1069,1069
1671784217.769,23/12/2022 08:30:17,56597,1064,1064
1671784218.769,23/12/2022 08:30:18,57680,1083,1083
1671784219.769,23/12/2022 08:30:19,58772,1092,1092
1671784220.769,23/12/2022 08:30:20,59863,1091,1091
1671784221.769,23/12/2022 08:30:21,60899,1036,1036
1671784222.769,23/12/2022 08:30:22,61918,1019,1019
1671784223.769,23/12/2022 08:30:23,63022,1104,1104
1671784224.77,23/12/2022 08:30:24,64129,1107,1105.894
1671784225.77,23/12/2022 08:30:25,65207,1078,1078
1671784226.77,23/12/2022 08:30:26,66306,1099,1099
1671784227.77,23/12/2022 08:30:27,67383,1077,1077
1671784228.77,23/12/2022 08:30:28,68463,1080,1080
1671784229.77,23/12/2022 08:30:29,69492,1029,1029
1671784230.77,23/12/2022 08:30:30,70544,1052,1052
1671784231.77,23/12/2022 08:30:31,71667,1123,1123
1671784232.771,23/12/2022 08:30:32,72783,1116,1114.885
1671784233.771,23/12/2022 08:30:33,73855,1072,1072
1671784234.771,23/12/2022 08:30:34,74958,1103,1103
1671784235.771,23/12/2022 08:30:35,76043,1085,1085
1671784236.771,23/12/2022 08:30:36,77132,1089,1089
1671784237.771,23/12/2022 08:30:37,78245,1113,1113
1671784238.771,23/12/2022 08:30:38,79343,1098,1098
1671784239.771,23/12/2022 08:30:39,80404,1061,1061
1671784240.771,23/12/2022 08:30:40,81503,1099,1099
1671784241.771,23/12/2022 08:30:41,82496,993,993
1671784242.771,23/12/2022 08:30:42,83587,1091,1091
1671784243.772,23/12/2022 08:30:43,84692,1105,1103.896
1671784244.772,23/12/2022 08:30:44,85790,1098,1098
1671784245.772,23/12/2022 08:30:45,86875,1085,1085
1671784246.772,23/12/2022 08:30:46,87978,1103,1103
1671784247.772,23/12/2022 08:30:47,89059,1081,1081
1671784248.772,23/12/2022 08:30:48,90113,1054,1054
1671784249.772,23/12/2022 08:30:49,91158,1045,1045
1671784250.772,23/12/2022 08:30:50,92246,1088,1088
1671784251.772,23/12/2022 08:30:51,93315,1069,1069
1671784252.772,23/12/2022 08:30:52,94399,1084,1084
1671784253.773,23/12/2022 08:30:53,95472,1073,1071.928
1671784254.773,23/12/2022 08:30:54,96552,1080,1080
1671784255.773,23/12/2022 08:30:55,97635,1083,1083
1671784256.773,23/12/2022 08:30:56,98688,1053,1053
1671784257.773,23/12/2022 08:30:57,99749,1061,1061
1671784258.773,23/12/2022 08:30:58,100861,1112,1112
1671784259.773,23/12/2022 08:30:59,101910,1049,1049
1671784260.773,23/12/2022 08:31:00,103056,1146,1146
1671784261.773,23/12/2022 08:31:01,104048,992,992
1671784262.774,23/12/2022 08:31:02,105144,1096,1094.905
1671784263.774,23/12/2022 08:31:03,106221,1077,1077
1671784264.774,23/12/2022 08:31:04,107311,1090,1090
1671784265.774,23/12/2022 08:31:05,108398,1087,1087
1671784266.774,23/12/2022 08:31:06,109461,1063,1063
1671784267.774,23/12/2022 08:31:07,110563,1102,1102
1671784268.774,23/12/2022 08:31:08,111618,1055,1055
1671784269.774,23/12/2022 08:31:09,112723,1105,1105
1671784270.774,23/12/2022 08:31:10,113798,1075,1075
1671784271.774,23/12/2022 08:31:11,114882,1084,1084
1671784272.775,23/12/2022 08:31:12,115997,1115,1113.886
1671784273.775,23/12/2022 08:31:13,117104,1107,1107
1671784274.775,23/12/2022 08:31:14,118205,1101,1101
1671784275.775,23/12/2022 08:31:15,119306,1101,1101
1671784276.775,23/12/2022 08:31:16,120341,1035,1035
1671784277.775,23/12/2022 08:31:17,121450,1109,1109
1671784278.775,23/12/2022 08:31:18,122485,1035,1035
1671784279.775,23/12/2022 08:31:19,123611,1126,1126
1671784280.775,23/12/2022 08:31:20,124687,1076,1076
1671784281.775,23/12/2022 08:31:21,125751,1064,1064
1671784282.776,23/12/2022 08:31:22,126827,1076,1074.925
1671784283.776,23/12/2022 08:31:23,127916,1089,1089
1671784284.776,23/12/2022 08:31:24,129046,1130,1130
1671784285.776,23/12/2022 08:31:25,130106,1060,1060
1671784286.776,23/12/2022 08:31:26,131202,1096,1096
1671784287.776,23/12/2022 08:31:27,132303,1101,1101
1671784288.776,23/12/2022 08:31:28,133406,1103,1103
1671784289.776,23/12/2022 08:31:29,134536,1130,1130
1671784290.776,23/12/2022 08:31:30,135617,1081,1081
1671784291.776,23/12/2022 08:31:31,136680,1063,1063
1671784292.776,23/12/2022 08:31:32,137758,1078,1078
1671784293.777,23/12/2022 08:31:33,138869,1111,1109.89
1671784294.777,23/12/2022 08:31:34,139891,1022,1022
1671784295.777,23/12/2022 08:31:35,140969,1078,1078
1671784296.777,23/12/2022 08:31:36,142009,1040,1040
1671784297.777,23/12/2022 08:31:37,143084,1075,1075
1671784298.777,23/12/2022 08:31:38,144130,1046,1046
1671784299.777,23/12/2022 08:31:39,145221,1091,1091
1671784300.777,23/12/2022 08:31:40,146331,1110,1110
1671784301.777,23/12/2022 08:31:41,147456,1125,1125
1671784302.777,23/12/2022 08:31:42,148570,1114,1114
1671784303.778,23/12/2022 08:31:43,149673,1103,1101.898
1671784304.778,23/12/2022 08:31:44,150797,1124,1124
1671784305.778,23/12/2022 08:31:45,151873,1076,1076
1671784306.778,23/12/2022 08:31:46,152994,1121,1121
1671784307.778,23/12/2022 08:31:47,154107,1113,1113
1671784308.778,23/12/2022 08:31:48,155199,1092,1092
1671784309.778,23/12/2022 08:31:49,156310,1111,1111
1671784310.778,23/12/2022 08:31:50,157300,990,990
1671784311.778,23/12/2022 08:31:51,158382,1082,1082
1671784312.778,23/12/2022 08:31:52,159465,1083,1083
1671784313.778,23/12/2022 08:31:53,160492,1027,1027
1671784314.778,23/12/2022 08:31:54,161576,1084,1084
1671784315.779,23/12/2022 08:31:55,162597,1021,1019.98
1671784316.779,23/12/2022 08:31:56,163678,1081,1081
1671784317.779,23/12/2022 08:31:57,164768,1090,1090
1671784318.779,23/12/2022 08:31:58,165890,1122,1122
1671784319.779,23/12/2022 08:31:59,166994,1104,1104
1671784320.779,23/12/2022 08:32:00,168125,1131,1131
1671784321.779,23/12/2022 08:32:01,169211,1086,1086
1671784322.779,23/12/2022 08:32:02,170314,1103,1103
1671784323.779,23/12/2022 08:32:03,171422,1108,1108
1671784324.779,23/12/2022 08:32:04,172520,1098,1098
1671784325.779,23/12/2022 08:32:05,173634,1114,1114
1671784326.779,23/12/2022 08:32:06,174758,1124,1124
1671784327.78,23/12/2022 08:32:07,175847,1089,1087.912
1671784328.78,23/12/2022 08:32:08,176919,1072,1072
1671784329.78,23/12/2022 08:32:09,178003,1084,1084
1671784330.78,23/12/2022 08:32:10,179131,1128,1128
1671784331.78,23/12/2022 08:32:11,180160,1029,1029
1671784332.78,23/12/2022 08:32:12,181185,1025,1025
1671784333.78,23/12/2022 08:32:13,182213,1028,1028
1671784334.78,23/12/2022 08:32:14,183323,1110,1110
1671784335.78,23/12/2022 08:32:15,184424,1101,1101
1671784336.78,23/12/2022 08:32:16,185547,1123,1123
1671784337.78,23/12/2022 08:32:17,186667,1120,1120
1671784338.78,23/12/2022 08:32:18,187825,1158,1158
1671784339.781,23/12/2022 08:32:19,188929,1104,1102.897
1671784340.781,23/12/2022 08:32:20,190027,1098,1098
1671784341.781,23/12/2022 08:32:21,191136,1109,1109
1671784342.781,23/12/2022 08:32:22,192224,1088,1088
1671784343.781,23/12/2022 08:32:23,193328,1104,1104
1671784344.781,23/12/2022 08:32:24,194477,1149,1149
1671784345.781,23/12/2022 08:32:25,195553,1076,1076
1671784346.781,23/12/2022 08:32:26,196685,1132,1132
1671784347.781,23/12/2022 08:32:27,197783,1098,1098
1671784348.781,23/12/2022 08:32:28,198844,1061,1061
1671784349.781,23/12/2022 08:32:29,199966,1122,1122
1671784350.781,23/12/2022 08:32:30,200978,1012,1012
1671784351.782,23/12/2022 08:32:31,202067,1089,1087.912
1671784352.782,23/12/2022 08:32:32,203182,1115,1115
1671784353.782,23/12/2022 08:32:33,204315,1133,1133
1671784354.782,23/12/2022 08:32:34,205444,1129,1129
1671784355.782,23/12/2022 08:32:35,206555,1111,1111
1671784356.782,23/12/2022 08:32:36,207697,1142,1142
1671784357.782,23/12/2022 08:32:37,208819,1122,1122
1671784358.782,23/12/2022 08:32:38,209953,1134,1134
1671784359.782,23/12/2022 08:32:39,211012,1059,1059
1671784360.782,23/12/2022 08:32:40,212045,1033,1033
1671784361.783,23/12/2022 08:32:41,213156,1111,1109.89
1671784362.783,23/12/2022 08:32:42,214275,1119,1119
1671784363.783,23/12/2022 08:32:43,215403,1128,1128
1671784364.783,23/12/2022 08:32:44,216505,1102,1102
1671784365.783,23/12/2022 08:32:45,217621,1116,1116
1671784366.783,23/12/2022 08:32:46,218720,1099,1099
1671784367.783,23/12/2022 08:32:47,219807,1087,1087
1671784368.783,23/12/2022 08:32:48,220906,1099,1099
1671784369.783,23/12/2022 08:32:49,222031,1125,1125
1671784370.783,23/12/2022 08:32:50,223114,1083,1083
1671784371.783,23/12/2022 08:32:51,224241,1127,1127
1671784372.784,23/12/2022 08:32:52,225314,1073,1071.928
1671784373.784,23/12/2022 08:32:53,226430,1116,1116
1671784374.784,23/12/2022 08:32:54,227524,1094,1094
1671784375.784,23/12/2022 08:32:55,228667,1143,1143
1671784376.784,23/12/2022 08:32:56,229782,1115,1115
1671784377.784,23/12/2022 08:32:57,230890,1108,1108
1671784378.784,23/12/2022 08:32:58,232001,1111,1111
1671784379.784,23/12/2022 08:32:59,233117,1116,1116
1671784380.784,23/12/2022 08:33:00,234234,1117,1117
1671784381.784,23/12/2022 08:33:01,235344,1110,1110
1671784382.784,23/12/2022 08:33:02,236369,1025,1025
1671784383.784,23/12/2022 08:33:03,237489,1120,1120
1671784384.785,23/12/2022 08:33:04,238599,1110,1108.891
1671784385.785,23/12/2022 08:33:05,239735,1136,1136
1671784386.785,23/12/2022 08:33:06,240839,1104,1104
1671784387.785,23/12/2022 08:33:07,241893,1054,1054
1671784388.785,23/12/2022 08:33:08,242959,1066,1066
1671784389.785,23/12/2022 08:33:09,244078,1119,1119
1671784390.785,23/12/2022 08:33:10,245160,1082,1082
1671784391.785,23/12/2022 08:33:11,246290,1130,1130
1671784392.785,23/12/2022 08:33:12,247384,1094,1094
1671784393.785,23/12/2022 08:33:13,248535,1151,1151
1671784394.785,23/12/2022 08:33:14,249683,1148,1148
1671784395.786,23/12/2022 08:33:15,250803,1120,1118.881
1671784396.786,23/12/2022 08:33:16,251914,1111,1111
1671784397.786,23/12/2022 08:33:17,253062,1148,1148
1671784398.786,23/12/2022 08:33:18,254154,1092,1092
1671784399.786,23/12/2022 08:33:19,255298,1144,1144
1671784400.786,23/12/2022 08:33:20,256446,1148,1148
1671784401.786,23/12/2022 08:33:21,257594,1148,1148
1671784402.786,23/12/2022 08:33:22,258722,1128,1128
1671784403.786,23/12/2022 08:33:23,259828,1106,1106
1671784404.786,23/12/2022 08:33:24,260870,1042,1042
1671784405.786,23/12/2022 08:33:25,261966,1096,1096
1671784406.787,23/12/2022 08:33:26,263049,1083,1081.918
1671784407.787,23/12/2022 08:33:27,264196,1147,1147
1671784408.787,23/12/2022 08:33:28,265311,1115,1115
1671784409.787,23/12/2022 08:33:29,266446,1135,1135
1671784410.787,23/12/2022 08:33:30,267562,1116,1116
1671784411.787,23/12/2022 08:33:31,268666,1104,1104
1671784412.787,23/12/2022 08:33:32,269763,1097,1097
1671784413.787,23/12/2022 08:33:33,270868,1105,1105
1671784414.787,23/12/2022 08:33:34,271988,1120,1120
1671784415.787,23/12/2022 08:33:35,273088,1100,1100
1671784416.787,23/12/2022 08:33:36,274215,1127,1127
1671784417.787,23/12/2022 08:33:37,275342,1127,1127
1671784418.788,23/12/2022 08:33:38,276396,1054,1052.947
1671784419.788,23/12/2022 08:33:39,277401,1005,1005
1671784420.788,23/12/2022 08:33:40,278528,1127,1127
1671784421.788,23/12/2022 08:33:41,279650,1122,1122
1671784422.788,23/12/2022 08:33:42,280797,1147,1147
1671784423.788,23/12/2022 08:33:43,281949,1152,1152
1671784424.788,23/12/2022 08:33:44,283064,1115,1115
1671784425.788,23/12/2022 08:33:45,284170,1106,1106
1671784426.788,23/12/2022 08:33:46,285318,1148,1148
1671784427.788,23/12/2022 08:33:47,286441,1123,1123
1671784428.788,23/12/2022 08:33:48,287558,1117,1117
1671784429.789,23/12/2022 08:33:49,288694,1136,1134.865
1671784430.789,23/12/2022 08:33:50,289823,1129,1129
1671784431.789,23/12/2022 08:33:51,290961,1138,1138
1671784432.789,23/12/2022 08:33:52,292076,1115,1115
1671784433.789,23/12/2022 08:33:53,293249,1173,1173
1671784434.789,23/12/2022 08:33:54,294409,1160,1160
1671784435.789,23/12/2022 08:33:55,295543,1134,1134
1671784436.789,23/12/2022 08:33:56,296681,1138,1138
1671784437.789,23/12/2022 08:33:57,297778,1097,1097
1671784438.79,23/12/2022 08:33:58,298890,1112,1110.889
1671784439.79,23/12/2022 08:33:59,300013,1123,1123
1671784440.79,23/12/2022 08:34:00,301181,1168,1168
1671784441.79,23/12/2022 08:34:01,302282,1101,1101
1671784442.79,23/12/2022 08:34:02,303378,1096,1096
1671784443.79,23/12/2022 08:34:03,304506,1128,1128
1671784444.79,23/12/2022 08:34:04,305620,1114,1114
1671784445.79,23/12/2022 08:34:05,306754,1134,1134
1671784446.79,23/12/2022 08:34:06,307865,1111,1111
1671784447.79,23/12/2022 08:34:07,308989,1124,1124
1671784448.79,23/12/2022 08:34:08,310125,1136,1136
1671784449.79,23/12/2022 08:34:09,311260,1135,1135
1671784450.79,23/12/2022 08:34:10,312396,1136,1136
1671784451.791,23/12/2022 08:34:11,313518,1122,1120.879
1671784452.791,23/12/2022 08:34:12,314660,1142,1142
1671784453.791,23/12/2022 08:34:13,315752,1092,1092
1671784454.791,23/12/2022 08:34:14,316904,1152,1152
1671784455.791,23/12/2022 08:34:15,318064,1160,1160
1671784456.791,23/12/2022 08:34:16,319217,1153,1153
1671784457.791,23/12/2022 08:34:17,320278,1061,1061
1671784458.791,23/12/2022 08:34:18,321246,968,968
1671784459.791,23/12/2022 08:34:19,322356,1110,1110
1671784460.791,23/12/2022 08:34:20,323476,1120,1120
1671784461.791,23/12/2022 08:34:21,324600,1124,1124
1671784462.792,23/12/2022 08:34:22,325740,1140,1138.861
1671784463.792,23/12/2022 08:34:23,326839,1099,1099
1671784464.792,23/12/2022 08:34:24,328004,1165,1165
1671784465.792,23/12/2022 08:34:25,329162,1158,1158
1671784466.792,23/12/2022 08:34:26,330297,1135,1135
1671784467.792,23/12/2022 08:34:27,331430,1133,1133
1671784468.792,23/12/2022 08:34:28,332535,1105,1105
1671784469.792,23/12/2022 08:34:29,333674,1139,1139
1671784470.792,23/12/2022 08:34:30,334839,1165,1165
1671784471.792,23/12/2022 08:34:31,335973,1134,1134
1671784472.792,23/12/2022 08:34:32,337102,1129,1129
1671784473.792,23/12/2022 08:34:33,338251,1149,1149
1671784474.793,23/12/2022 08:34:34,339408,1157,1155.844
1671784475.793,23/12/2022 08:34:35,340530,1122,1122
1671784476.793,23/12/2022 08:34:36,341656,1126,1126
1671784477.793,23/12/2022 08:34:37,342777,1121,1121
1671784478.793,23/12/2022 08:34:38,343902,1125,1125
1671784479.793,23/12/2022 08:34:39,345018,1116,1116
1671784480.793,23/12/2022 08:34:40,346136,1118,1118
1671784481.793,23/12/2022 08:34:41,347281,1145,1145
1671784482.793,23/12/2022 08:34:42,348407,1126,1126
1671784483.793,23/12/2022 08:34:43,349528,1121,1121
1671784484.793,23/12/2022 08:34:44,350714,1186,1186
1671784485.793,23/12/2022 08:34:45,351853,1139,1139
1671784486.794,23/12/2022 08:34:46,352971,1118,1116.883
1671784487.794,23/12/2022 08:34:47,354098,1127,1127
1671784488.794,23/12/2022 08:34:48,355275,1177,1177
1671784489.794,23/12/2022 08:34:49,356402,1127,1127
1671784490.794,23/12/2022 08:34:50,357524,1122,1122
1671784491.794,23/12/2022 08:34:51,358663,1139,1139
1671784492.794,23/12/2022 08:34:52,359799,1136,1136
1671784493.795,23/12/2022 08:34:53,360928,1129,1127.872
1671784494.795,23/12/2022 08:34:54,362056,1128,1128
1671784495.795,23/12/2022 08:34:55,363201,1145,1145
1671784496.795,23/12/2022 08:34:56,364338,1137,1137
1671784497.795,23/12/2022 08:34:57,365472,1134,1134
1671784498.795,23/12/2022 08:34:58,366589,1117,1117
1671784499.795,23/12/2022 08:34:59,367688,1099,1099
1671784500.795,23/12/2022 08:35:00,368724,1036,1036
1671784501.795,23/12/2022 08:35:01,369875,1151,1151
1671784502.795,23/12/2022 08:35:02,370926,1051,1051
1671784503.795,23/12/2022 08:35:03,372064,1138,1138
1671784504.795,23/12/2022 08:35:04,373175,1111,1111
1671784505.796,23/12/2022 08:35:05,374358,1183,1181.818
1671784506.796,23/12/2022 08:35:06,375388,1030,1030
1671784507.796,23/12/2022 08:35:07,376537,1149,1149
1671784508.796,23/12/2022 08:35:08,377714,1177,1177
1671784509.796,23/12/2022 08:35:09,378845,1131,1131
1671784510.796,23/12/2022 08:35:10,379989,1144,1144
1671784511.796,23/12/2022 08:35:11,381114,1125,1125
1671784512.796,23/12/2022 08:35:12,382238,1124,1124
1671784513.796,23/12/2022 08:35:13,383378,1140,1140
1671784514.796,23/12/2022 08:35:14,384551,1173,1173
1671784515.796,23/12/2022 08:35:15,385697,1146,1146
1671784516.796,23/12/2022 08:35:16,386883,1186,1186
1671784517.797,23/12/2022 08:35:17,388066,1183,1181.818
1671784518.797,23/12/2022 08:35:18,389230,1164,1164
1671784519.797,23/12/2022 08:35:19,390397,1167,1167
1671784520.797,23/12/2022 08:35:20,391535,1138,1138
1671784521.797,23/12/2022 08:35:21,392634,1099,1099
1671784522.797,23/12/2022 08:35:22,393776,1142,1142
1671784523.797,23/12/2022 08:35:23,394894,1118,1118
1671784524.797,23/12/2022 08:35:24,396018,1124,1124
1671784525.797,23/12/2022 08:35:25,397143,1125,1125
1671784526.797,23/12/2022 08:35:26,398298,1155,1155
1671784527.797,23/12/2022 08:35:27,399486,1188,1188
1671784528.798,23/12/2022 08:35:28,400620,1134,1132.867
1671784529.798,23/12/2022 08:35:29,401771,1151,1151
1671784530.798,23/12/2022 08:35:30,402954,1183,1183
1671784531.798,23/12/2022 08:35:31,404112,1158,1158
1671784532.798,23/12/2022 08:35:32,405286,1174,1174
1671784533.798,23/12/2022 08:35:33,406460,1174,1174
1671784534.798,23/12/2022 08:35:34,407607,1147,1147
1671784535.798,23/12/2022 08:35:35,408739,1132,1132
1671784536.798,23/12/2022 08:35:36,409883,1144,1144
1671784537.798,23/12/2022 08:35:37,411039,1156,1156
1671784538.798,23/12/2022 08:35:38,412164,1125,1125
1671784539.799,23/12/2022 08:35:39,413206,1042,1040.959
1671784540.799,23/12/2022 08:35:40,414355,1149,1149
1671784541.799,23/12/2022 08:35:41,415528,1173,1173
1671784542.799,23/12/2022 08:35:42,416697,1169,1169
1671784543.799,23/12/2022 08:35:43,417830,1133,1133
1671784544.799,23/12/2022 08:35:44,418986,1156,1156
1671784545.799,23/12/2022 08:35:45,420151,1165,1165
1671784546.799,23/12/2022 08:35:46,421291,1140,1140
1671784547.799,23/12/2022 08:35:47,422444,1153,1153
1671784548.799,23/12/2022 08:35:48,423550,1106,1106
1671784549.799,23/12/2022 08:35:49,424706,1156,1156
1671784550.799,23/12/2022 08:35:50,425863,1157,1157
1671784551.8,23/12/2022 08:35:51,427026,1163,1161.838
1671784552.8,23/12/2022 08:35:52,428162,1136,1136
1671784553.8,23/12/2022 08:35:53,429217,1055,1055
1671784554.8,23/12/2022 08:35:54,430358,1141,1141
1671784555.8,23/12/2022 08:35:55,431560,1202,1202
1671784556.8,23/12/2022 08:35:56,432718,1158,1158
1671784557.8,23/12/2022 08:35:57,433867,1149,1149
1671784558.8,23/12/2022 08:35:58,435020,1153,1153
1671784559.8,23/12/2022 08:35:59,436029,1009,1009
1671784560.8,23/12/2022 08:36:00,437161,1132,1132
1671784561.8,23/12/2022 08:36:01,438293,1132,1132
1671784562.801,23/12/2022 08:36:02,439469,1176,1174.825
1671784563.801,23/12/2022 08:36:03,440646,1177,1177
