epoch,timestamp,operations,operations-delta,operations/second
1671784431.789,23/12/2022 08:33:51,291456,1106,1106
1671784432.789,23/12/2022 08:33:52,292603,1147,1147
1671784433.789,23/12/2022 08:33:53,293721,1118,1118
1671784434.789,23/12/2022 08:33:54,294879,1158,1158
1671784435.789,23/12/2022 08:33:55,295998,1119,1119
1671784436.789,23/12/2022 08:33:56,297102,1104,1104
1671784437.789,23/12/2022 08:33:57,298250,1148,1148
1671784438.79,23/12/2022 08:33:58,299380,1130,1128.871
1671784439.79,23/12/2022 08:33:59,300529,1149,1149
1671784440.79,23/12/2022 08:34:00,301667,1138,1138
1671784441.79,23/12/2022 08:34:01,302804,1137,1137
1671784442.79,23/12/2022 08:34:02,303919,1115,1115
1671784443.79,23/12/2022 08:34:03,305061,1142,1142
1671784444.79,23/12/2022 08:34:04,306217,1156,1156
1671784445.79,23/12/2022 08:34:05,307351,1134,1134
1671784446.79,23/12/2022 08:34:06,308484,1133,1133
1671784447.79,23/12/2022 08:34:07,309600,1116,1116
1671784448.79,23/12/2022 08:34:08,310707,1107,1107
1671784449.79,23/12/2022 08:34:09,311892,1185,1185
1671784450.79,23/12/2022 08:34:10,313051,1159,1159
1671784451.791,23/12/2022 08:34:11,314187,1136,1134.865
1671784452.791,23/12/2022 08:34:12,315312,1125,1125
1671784453.791,23/12/2022 08:34:13,316400,1088,1088
1671784454.791,23/12/2022 08:34:14,317527,1127,1127
1671784455.791,23/12/2022 08:34:15,318667,1140,1140
1671784456.791,23/12/2022 08:34:16,319802,1135,1135
1671784457.791,23/12/2022 08:34:17,320848,1046,1046
1671784458.791,23/12/2022 08:34:18,321800,952,952
1671784459.791,23/12/2022 08:34:19,322915,1115,1115
1671784460.791,23/12/2022 08:34:20,324057,1142,1142
1671784461.791,23/12/2022 08:34:21,325194,1137,1137
1671784462.792,23/12/2022 08:34:22,326299,1105,1103.896
1671784463.792,23/12/2022 08:34:23,327446,1147,1147
1671784464.792,23/12/2022 08:34:24,328578,1132,1132
1671784465.792,23/12/2022 08:34:25,329710,1132,1132
1671784466.792,23/12/2022 08:34:26,330862,1152,1152
1671784467.792,23/12/2022 08:34:27,332008,1146,1146
1671784468.792,23/12/2022 08:34:28,333125,1117,1117
1671784469.792,23/12/2022 08:34:29,334240,1115,1115
1671784470.792,23/12/2022 08:34:30,335423,1183,1183
1671784471.792,23/12/2022 08:34:31,336613,1190,1190
1671784472.792,23/12/2022 08:34:32,337788,1175,1175
1671784473.792,23/12/2022 08:34:33,338910,1122,1122
1671784474.793,23/12/2022 08:34:34,340043,1133,1131.868
1671784475.793,23/12/2022 08:34:35,341162,1119,1119
1671784476.793,23/12/2022 08:34:36,342309,1147,1147
1671784477.793,23/12/2022 08:34:37,343458,1149,1149
1671784478.793,23/12/2022 08:34:38,344597,1139,1139
1671784479.793,23/12/2022 08:34:39,345716,1119,1119
1671784480.793,23/12/2022 08:34:40,346858,1142,1142
1671784481.793,23/12/2022 08:34:41,347964,1106,1106
1671784482.793,23/12/2022 08:34:42,349077,1113,1113
1671784483.793,23/12/2022 08:34:43,350281,1204,1204
1671784484.793,23/12/2022 08:34:44,351395,1114,1114
1671784485.793,23/12/2022 08:34:45,352581,1186,1186
1671784486.794,23/12/2022 08:34:46,353711,1130,1128.871
1671784487.794,23/12/2022 08:34:47,354837,1126,1126
1671784488.794,23/12/2022 08:34:48,355978,1141,1141
1671784489.794,23/12/2022 08:34:49,357126,1148,1148
1671784490.794,23/12/2022 08:34:50,358275,1149,1149
1671784491.794,23/12/2022 08:34:51,359423,1148,1148
1671784492.794,23/12/2022 08:34:52,360569,1146,1146
1671784493.795,23/12/2022 08:34:53,361698,1129,1127.872
1671784494.795,23/12/2022 08:34:54,362844,1146,1146
1671784495.795,23/12/2022 08:34:55,363974,1130,1130
1671784496.795,23/12/2022 08:34:56,365103,1129,1129
1671784497.795,23/12/2022 08:34:57,366244,1141,1141
1671784498.795,23/12/2022 08:34:58,367352,1108,1108
1671784499.795,23/12/2022 08:34:59,368464,1112,1112
1671784500.795,23/12/2022 08:35:00,369505,1041,1041
1671784501.795,23/12/2022 08:35:01,370638,1133,1133
1671784502.795,23/12/2022 08:35:02,371679,1041,1041
1671784503.795,23/12/2022 08:35:03,372815,1136,1136
1671784504.795,23/12/2022 08:35:04,373955,1140,1140
1671784505.796,23/12/2022 08:35:05,375101,1146,1144.855
1671784506.796,23/12/2022 08:35:06,376134,1033,1033
1671784507.796,23/12/2022 08:35:07,377296,1162,1162
1671784508.796,23/12/2022 08:35:08,378464,1168,1168
1671784509.796,23/12/2022 08:35:09,379621,1157,1157
1671784510.796,23/12/2022 08:35:10,380762,1141,1141
1671784511.796,23/12/2022 08:35:11,381878,1116,1116
1671784512.796,23/12/2022 08:35:12,382996,1118,1118
1671784513.796,23/12/2022 08:35:13,384132,1136,1136
1671784514.796,23/12/2022 08:35:14,385296,1164,1164
1671784515.796,23/12/2022 08:35:15,386458,1162,1162
1671784516.796,23/12/2022 08:35:16,387589,1131,1131
1671784517.797,23/12/2022 08:35:17,388735,1146,1144.855
1671784518.797,23/12/2022 08:35:18,389905,1170,1170
1671784519.797,23/12/2022 08:35:19,391046,1141,1141
1671784520.797,23/12/2022 08:35:20,392179,1133,1133
1671784521.797,23/12/2022 08:35:21,393305,1126,1126
1671784522.797,23/12/2022 08:35:22,394486,1181,1181
1671784523.797,23/12/2022 08:35:23,395616,1130,1130
1671784524.797,23/12/2022 08:35:24,396767,1151,1151
1671784525.797,23/12/2022 08:35:25,397885,1118,1118
1671784526.797,23/12/2022 08:35:26,399026,1141,1141
1671784527.797,23/12/2022 08:35:27,400140,1114,1114
1671784528.798,23/12/2022 08:35:28,401295,1155,1153.846
1671784529.798,23/12/2022 08:35:29,402416,1121,1121
1671784530.798,23/12/2022 08:35:30,403571,1155,1155
1671784531.798,23/12/2022 08:35:31,404719,1148,1148
1671784532.798,23/12/2022 08:35:32,405862,1143,1143
1671784533.798,23/12/2022 08:35:33,407021,1159,1159
1671784534.798,23/12/2022 08:35:34,408171,1150,1150
1671784535.798,23/12/2022 08:35:35,409318,1147,1147
1671784536.798,23/12/2022 08:35:36,410485,1167,1167
1671784537.798,23/12/2022 08:35:37,411653,1168,1168
1671784538.798,23/12/2022 08:35:38,412806,1153,1153
1671784539.799,23/12/2022 08:35:39,413808,1002,1000.999
1671784540.799,23/12/2022 08:35:40,414944,1136,1136
1671784541.799,23/12/2022 08:35:41,416120,1176,1176
1671784542.799,23/12/2022 08:35:42,417254,1134,1134
1671784543.799,23/12/2022 08:35:43,418420,1166,1166
1671784544.799,23/12/2022 08:35:44,419585,1165,1165
1671784545.799,23/12/2022 08:35:45,420718,1133,1133
1671784546.799,23/12/2022 08:35:46,421864,1146,1146
1671784547.799,23/12/2022 08:35:47,423021,1157,1157
1671784548.799,23/12/2022 08:35:48,424094,1073,1073
1671784549.799,23/12/2022 08:35:49,425224,1130,1130
1671784550.799,23/12/2022 08:35:50,426387,1163,1163
1671784551.8,23/12/2022 08:35:51,427549,1162,1160.839
1671784552.8,23/12/2022 08:35:52,428704,1155,1155
1671784553.8,23/12/2022 08:35:53,429785,1081,1081
1671784554.8,23/12/2022 08:35:54,430876,1091,1091
1671784555.8,23/12/2022 08:35:55,432030,1154,1154
1671784556.8,23/12/2022 08:35:56,433150,1120,1120
1671784557.8,23/12/2022 08:35:57,434315,1165,1165
1671784558.8,23/12/2022 08:35:58,435443,1128,1128
1671784559.8,23/12/2022 08:35:59,436481,1038,1038
1671784560.8,23/12/2022 08:36:00,437671,1190,1190
1671784561.8,23/12/2022 08:36:01,438804,1133,1133
1671784562.801,23/12/2022 08:36:02,439941,1137,1135.864
1671784563.801,23/12/2022 08:36:03,441127,1186,1186
1671784564.801,23/12/2022 08:36:04,442297,1170,1170
1671784565.801,23/12/2022 08:36:05,443448,1151,1151
1671784566.801,23/12/2022 08:36:06,444626,1178,1178
1671784567.801,23/12/2022 08:36:07,445718,1092,1092
1671784568.801,23/12/2022 08:36:08,446847,1129,1129
1671784569.801,23/12/2022 08:36:09,447953,1106,1106
1671784570.801,23/12/2022 08:36:10,449100,1147,1147
1671784571.801,23/12/2022 08:36:11,450250,1150,1150
1671784572.801,23/12/2022 08:36:12,451397,1147,1147
1671784573.801,23/12/2022 08:36:13,452547,1150,1150
1671784574.802,23/12/2022 08:36:14,453672,1125,1123.876
1671784575.802,23/12/2022 08:36:15,454843,1171,1171
1671784576.802,23/12/2022 08:36:16,456035,1192,1192
1671784577.802,23/12/2022 08:36:17,457162,1127,1127
1671784578.802,23/12/2022 08:36:18,458318,1156,1156
1671784579.802,23/12/2022 08:36:19,459480,1162,1162
1671784580.802,23/12/2022 08:36:20,460635,1155,1155
1671784581.802,23/12/2022 08:36:21,461761,1126,1126
1671784582.802,23/12/2022 08:36:22,462950,1189,1189
1671784583.802,23/12/2022 08:36:23,464132,1182,1182
1671784584.802,23/12/2022 08:36:24,465291,1159,1159
1671784585.802,23/12/2022 08:36:25,466501,1210,1210
1671784586.803,23/12/2022 08:36:26,467655,1154,1152.847
1671784587.803,23/12/2022 08:36:27,468802,1147,1147
1671784588.803,23/12/2022 08:36:28,469817,1015,1015
1671784589.803,23/12/2022 08:36:29,470999,1182,1182
1671784590.803,23/12/2022 08:36:30,472215,1216,1216
1671784591.803,23/12/2022 08:36:31,473376,1161,1161
1671784592.803,23/12/2022 08:36:32,474583,1207,1207
1671784593.803,23/12/2022 08:36:33,475746,1163,1163
1671784594.803,23/12/2022 08:36:34,476917,1171,1171
1671784595.803,23/12/2022 08:36:35,478076,1159,1159
1671784596.803,23/12/2022 08:36:36,479255,1179,1179
1671784597.804,23/12/2022 08:36:37,480370,1115,1113.886
1671784598.804,23/12/2022 08:36:38,481596,1226,1226
1671784599.804,23/12/2022 08:36:39,482754,1158,1158
1671784600.804,23/12/2022 08:36:40,483943,1189,1189
1671784601.804,23/12/2022 08:36:41,485123,1180,1180
1671784602.804,23/12/2022 08:36:42,486285,1162,1162
1671784603.804,23/12/2022 08:36:43,487480,1195,1195
1671784604.804,23/12/2022 08:36:44,488630,1150,1150
1671784605.804,23/12/2022 08:36:45,489810,1180,1180
1671784606.804,23/12/2022 08:36:46,490969,1159,1159
1671784607.804,23/12/2022 08:36:47,491969,1000,1000
1671784608.805,23/12/2022 08:36:48,493133,1164,1162.837
1671784609.805,23/12/2022 08:36:49,494296,1163,1163
1671784610.805,23/12/2022 08:36:50,495463,1167,1167
1671784611.805,23/12/2022 08:36:51,496625,1162,1162
1671784612.805,23/12/2022 08:36:52,497751,1126,1126
1671784613.805,23/12/2022 08:36:53,498897,1146,1146
1671784614.805,23/12/2022 08:36:54,500105,1208,1208
1671784615.805,23/12/2022 08:36:55,501137,1032,1032
1671784616.805,23/12/2022 08:36:56,502295,1158,1158
1671784617.805,23/12/2022 08:36:57,503465,1170,1170
1671784618.805,23/12/2022 08:36:58,504656,1191,1191
1671784619.806,23/12/2022 08:36:59,505818,1162,1160.839
1671784620.806,23/12/2022 08:37:00,506977,1159,1159
1671784621.806,23/12/2022 08:37:01,508121,1144,1144
1671784622.806,23/12/2022 08:37:02,509287,1166,1166
1671784623.806,23/12/2022 08:37:03,510465,1178,1178
1671784624.806,23/12/2022 08:37:04,511584,1119,1119
1671784625.806,23/12/2022 08:37:05,512752,1168,1168
1671784626.806,23/12/2022 08:37:06,513902,1150,1150
1671784627.806,23/12/2022 08:37:07,515044,1142,1142
1671784628.806,23/12/2022 08:37:08,516183,1139,1139
1671784629.806,23/12/2022 08:37:09,517390,1207,1207
1671784630.807,23/12/2022 08:37:10,518532,1142,1140.859
1671784631.807,23/12/2022 08:37:11,519578,1046,1046
1671784632.807,23/12/2022 08:37:12,520733,1155,1155
1671784633.807,23/12/2022 08:37:13,521923,1190,1190
1671784634.807,23/12/2022 08:37:14,523072,1149,1149
1671784635.807,23/12/2022 08:37:15,524264,1192,1192
1671784636.807,23/12/2022 08:37:16,525421,1157,1157
1671784637.807,23/12/2022 08:37:17,526571,1150,1150
1671784638.807,23/12/2022 08:37:18,527739,1168,1168
1671784639.808,23/12/2022 08:37:19,528949,1210,1208.791
