1.000,19808.255
2.000,12304.383
3.000,13918.207
4.000,11812.863
5.000,13385.727
6.000,13393.919
7.001,12394.495
8.001,16130.047
9.001,12206.079
10.001,14696.447
11.001,11583.487
12.001,11321.343
13.001,28360.703
14.001,16662.527
15.001,12238.847
16.001,11780.095
17.001,11763.711
18.001,11231.231
19.001,12378.111
20.001,14393.343
21.001,13246.463
22.001,14311.423
23.003,12279.807
24.003,10911.743
25.003,11583.487
26.003,10797.055
27.003,14974.975
28.003,17235.967
29.003,21233.663
30.004,10788.863
31.004,14917.631
32.004,18268.159
33.004,11083.775
34.004,10731.519
35.004,29278.207
36.004,16236.543
37.004,11616.255
38.004,11624.447
39.005,10878.975
40.005,11165.695
41.005,13754.367
42.005,13778.943
43.005,12328.959
44.005,11419.647
45.005,10854.399
46.005,10747.903
47.005,11329.535
48.005,28770.303
49.006,14565.375
50.006,11223.039
51.006,11452.415
52.006,11649.023
53.006,12271.615
54.006,14262.271
55.006,12722.175
56.006,20086.783
57.006,10715.135
58.007,11190.271
59.007,12877.823
60.007,10969.087
61.007,12615.679
62.007,11321.343
63.007,19808.255
64.007,13803.519
65.007,11427.839
66.008,12279.807
67.008,10977.279
68.008,12574.719
69.008,10780.671
70.008,11501.567
71.008,10756.095
72.008,11862.015
73.008,14376.959
74.008,13795.327
75.008,20267.007
76.008,11599.871
77.008,11616.255
78.008,10838.015
79.008,10788.863
80.008,10715.135
81.008,13213.695
82.008,17711.103
83.008,12623.871
84.008,14237.695
85.008,13688.831
86.008,10813.439
87.008,10780.671
88.010,13402.111
89.010,12099.583
90.010,15892.479
91.010,10960.895
92.010,13148.159
93.010,12509.183
94.010,12173.311
95.010,18481.151
96.011,12771.327
97.011,10739.711
98.011,11788.287
99.011,10756.095
100.011,13475.839
101.011,12075.007
102.011,16130.047
103.011,10960.895
104.011,10838.015
105.011,10821.631
106.011,12238.847
107.011,12189.695
108.011,12197.887
109.011,11681.791
110.011,19234.815
111.011,10788.863
112.011,13598.719
113.011,10862.591
114.011,11624.447
115.011,12877.823
116.011,11403.263
117.013,13467.647
118.013,10797.055
119.013,14073.855
120.013,11026.431
121.013,10780.671
122.013,11616.255
123.013,13303.807
124.013,11714.559
125.013,11075.583
126.013,13148.159
127.014,11386.879
128.014,14606.335
129.014,12312.575
130.014,15392.767
131.014,11534.335
132.014,18087.935
133.014,10813.439
134.014,10797.055
135.014,12042.239
136.014,12296.191
137.015,10747.903
138.015,12075.007
139.015,11509.759
140.015,11157.503
141.015,12918.783
142.015,11124.735
143.015,10846.207
144.015,11812.863
145.015,10780.671
146.015,10756.095
147.015,16039.935
148.015,13959.167
149.015,17039.359
150.016,12001.279
151.016,10739.711
152.016,11780.095
153.016,10821.631
154.016,11632.639
155.016,10723.327
156.016,11337.727
157.016,11747.327
158.016,10772.479
159.016,10764.287
160.016,10805.247
161.017,13041.663
162.017,10878.975
163.017,12984.319
164.017,11436.031
165.017,14360.575
166.017,14393.343
167.017,19644.415
168.017,11657.215
169.017,11468.799
170.017,12165.119
171.017,12861.439
172.017,10993.663
173.018,10952.703
174.018,11083.775
175.018,11354.111
176.018,15196.159
177.018,11403.263
178.018,12435.455
179.018,13615.103
180.018,11649.023
181.018,11468.799
182.018,12517.375
183.018,13303.807
184.018,10805.247
185.018,12492.799
186.018,10690.559
187.018,10756.095
188.018,16596.991
189.018,13484.031
190.018,10944.511
191.018,10764.287
192.018,11083.775
193.018,15597.567
194.018,16719.871
195.018,11116.543
196.020,12877.823
197.020,11616.255
198.020,11100.159
199.020,12271.615
200.020,12967.935
201.020,13049.855
202.020,12058.623
203.020,13852.671
204.020,13721.599
205.020,10739.711
206.021,11558.911
207.021,14303.231
208.021,11452.415
209.021,10788.863
210.021,10764.287
211.021,14024.703
212.021,10821.631
213.021,10772.479
214.021,10772.479
215.021,11034.623
216.021,14761.983
217.021,11288.575
218.021,10756.095
219.021,11870.207
220.021,10797.055
221.021,15212.543
222.021,10813.439
223.021,12648.447
224.021,12460.031
225.021,11968.511
226.021,13295.615
227.021,11780.095
228.021,10829.823
229.021,12992.511
230.023,13795.327
231.023,11010.047
232.023,15392.767
233.023,10764.287
234.023,12566.527
235.023,12099.583
236.023,12722.175
237.023,10772.479
238.023,10854.399
239.023,16408.575
240.024,11599.871
241.024,13443.071
242.024,10772.479
243.024,11845.631
244.024,12025.855
245.024,10846.207
246.024,11665.407
247.024,10952.703
248.024,10764.287
249.024,13074.431
250.024,11370.495
251.024,10911.743
252.024,13770.751
253.024,15335.423
254.024,10797.055
255.024,11681.791
256.024,13590.527
257.024,11558.911
258.024,12083.199
259.024,10911.743
260.024,10739.711
261.024,12476.415
262.024,11943.935
263.024,11444.223
264.026,12181.503
265.026,11100.159
266.026,10756.095
267.026,11001.855
268.026,13418.495
269.026,10870.783
270.026,10715.135
271.026,11714.559
272.027,12623.871
273.027,10764.287
274.027,10739.711
275.027,11001.855
276.027,10797.055
277.027,10969.087
278.027,12214.271
279.027,11411.455
280.027,13189.119
281.027,11427.839
282.027,16957.439
283.027,12427.263
284.027,10919.935
285.028,10788.863
286.028,10780.671
287.028,10706.943
288.028,10772.479
289.028,12886.015
290.028,12828.671
291.028,18038.783
292.028,87293.951
293.028,14671.871
294.028,10829.823
295.028,13189.119
296.028,11141.119
297.029,10772.479
298.029,11116.543
299.029,12312.575
300.029,11313.151
301.029,11665.407
302.029,12926.975
303.029,12345.343
304.029,10797.055
305.029,10756.095
306.029,10821.631
307.029,13705.215
308.030,10731.519
309.030,10747.903
310.030,10739.711
311.030,11894.783
312.030,11010.047
313.030,10788.863
314.030,13025.279
315.030,12886.015
316.030,10706.943
317.030,10764.287
318.030,12648.447
319.030,13647.871
320.031,12230.655
321.031,12197.887
322.031,14114.815
323.031,11010.047
324.031,13082.623
325.031,12345.343
326.031,11665.407
327.031,10821.631
328.031,11042.815
329.031,10747.903
330.031,15179.775
331.031,12894.207
332.031,15343.615
333.031,12124.159
334.031,13213.695
335.031,12115.967
336.031,12509.183
337.031,11214.847
338.031,10674.175
339.031,11272.191
340.033,15949.823
341.033,10788.863
342.033,12951.551
343.033,11640.831
344.033,10756.095
345.033,12410.879
346.033,10878.975
347.033,10772.479
348.033,10747.903
349.033,10936.319
350.033,10928.127
351.034,10772.479
352.034,12148.735
353.034,11591.679
354.034,13885.439
355.034,10797.055
356.034,11976.703
357.034,10731.519
358.034,11730.943
359.034,11878.399
360.034,13467.647
361.034,11141.119
362.034,10698.751
363.034,10838.015
364.034,10829.823
365.034,10747.903
366.034,12951.551
367.034,10936.319
368.034,10838.015
369.034,10715.135
370.034,11132.927
371.034,10764.287
372.034,10797.055
373.034,18137.087
374.036,12369.919
375.036,10756.095
376.036,10805.247
377.036,11214.847
378.036,13074.431
379.036,10813.439
380.036,14622.719
381.036,10747.903
382.036,13647.871
383.036,11665.407
384.036,11010.047
385.037,10747.903
386.037,13385.727
387.037,10780.671
388.037,16400.383
389.037,12771.327
390.037,13582.335
391.037,11001.855
392.037,10723.327
393.037,14286.847
394.037,11247.615
395.037,10797.055
396.038,10903.551
397.038,13664.255
398.038,10797.055
399.038,11362.303
400.038,13156.351
401.038,11263.999
402.038,10715.135
403.038,10993.663
404.038,12034.047
405.038,10788.863
406.038,11059.199
407.038,11780.095
408.038,11083.775
409.039,11165.695
410.039,12247.039
411.039,11083.775
412.039,10731.519
413.039,11075.583
414.039,10878.975
415.039,11739.135
416.039,10829.823
417.039,10813.439
418.039,10715.135
419.039,10715.135
420.040,10772.479
421.040,11976.703
422.040,12353.535
423.040,11862.015
424.040,12320.767
425.040,11313.151
426.040,11886.591
427.040,12238.847
428.040,11722.751
429.040,10731.519
430.040,10780.671
431.041,18268.159
432.041,11452.415
433.041,11067.391
434.041,10788.863
435.041,12386.303
436.041,10985.471
437.041,10780.671
438.041,10862.591
439.041,12533.759
440.041,12673.023
441.041,14229.503
442.041,13697.023
443.041,10780.671
444.041,10731.519
445.041,11280.383
446.041,12533.759
447.041,11296.767
448.041,13131.775
449.041,14204.927
450.041,10887.167
451.041,10764.287
452.041,10821.631
453.041,11149.311
454.043,10731.519
455.043,10764.287
456.043,10747.903
457.043,10764.287
458.043,10715.135
459.043,15859.711
460.043,10772.479
461.043,11108.351
462.043,14188.543
463.043,11468.799
464.044,10747.903
465.044,24297.471
466.044,11788.287
467.044,10739.711
468.044,10887.167
469.044,10739.711
470.044,10838.015
471.044,12845.055
472.044,11427.839
473.044,10690.559
474.044,11567.103
475.044,12820.479
476.044,10870.783
477.044,10846.207
478.044,10928.127
479.044,11231.231
480.044,11083.775
481.044,15417.343
482.044,10780.671
483.044,10788.863
484.044,15269.887
485.044,12165.119
486.046,11075.583
487.046,13828.095
488.046,10739.711
489.046,11624.447
490.046,10788.863
491.046,10747.903
492.046,11337.727
493.046,14434.303
494.046,10715.135
495.046,10756.095
496.047,16416.767
497.047,13459.455
498.047,11149.311
499.047,11329.535
500.047,11059.199
501.047,10936.319
502.047,12615.679
503.047,10747.903
504.047,10747.903
505.047,13344.767
506.047,14516.223
507.047,11509.759
508.047,10944.511
509.047,10960.895
510.047,10723.327
511.047,12926.975
512.047,11091.967
513.047,12058.623
514.047,10780.671
515.047,11845.631
516.047,10780.671
517.047,10829.823
518.047,13082.623
519.047,10756.095
520.049,10788.863
521.049,11124.735
522.049,10805.247
523.049,12369.919
524.049,10985.471
525.049,11485.183
526.049,11419.647
527.049,10969.087
528.049,10911.743
529.049,11182.079
530.049,11263.999
531.050,15712.255
532.050,10887.167
533.050,10706.943
534.050,10756.095
535.050,10788.863
536.050,10780.671
537.050,10928.127
538.050,12034.047
539.050,14335.999
540.050,10772.479
541.050,10788.863
542.050,10797.055
543.051,10780.671
544.051,11689.983
545.051,11681.791
546.051,10706.943
547.051,12738.559
548.051,10797.055
549.051,13836.287
550.051,10715.135
551.051,11051.007
552.051,10739.711
553.051,13910.015
554.051,10764.287
555.052,10813.439
556.052,11976.703
557.052,10936.319
558.052,11378.687
559.052,10813.439
560.052,11665.407
561.052,15720.447
562.052,10985.471
563.052,13352.959
564.052,12443.647
565.053,11026.431
566.053,10977.279
567.053,12042.239
568.053,10780.671
569.053,11157.503
570.053,10731.519
571.053,10698.751
572.053,10764.287
573.053,11730.943
574.053,10969.087
575.053,11755.519
576.054,14090.239
577.054,10936.319
578.054,10805.247
579.054,13074.431
580.054,10772.479
581.054,12075.007
582.054,10878.975
583.054,10854.399
584.054,10731.519
585.054,11354.111
586.054,11771.903
587.054,10747.903
588.054,10715.135
589.054,13729.791
590.054,10764.287
591.054,11124.735
592.054,10788.863
593.054,11141.119
594.054,12222.463
595.054,10715.135
596.054,11567.103
597.054,12869.631
